"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"1","2025-03-24"," 9:16:00 AM","2025-03-24"," 9:17:00 AM","","","","","","","13.16","-61.75"
"1.1","2025-03-24"," 9:16:00 AM","2025-03-24"," 9:17:00 AM","CE","23400","Sell","65","175.20","193.55","","-1192.75"
"1.2","2025-03-24"," 9:16:00 AM","2025-03-24"," 9:17:00 AM","CE","23300","Buy","65","244.30","264.30","","1300.00"
"1.3","2025-03-24"," 9:16:00 AM","2025-03-24"," 9:17:00 AM","PE","23600","Sell","65","184.50","168.85","","1017.25"
"1.4","2025-03-24"," 9:16:00 AM","2025-03-24"," 9:17:00 AM","PE","23700","Buy","65","255.10","236.85","","-1186.25"
"2","2025-03-25"," 9:16:00 AM","2025-03-25"," 9:17:00 AM","","","","","","","13.91","-35.75"
"2.1","2025-03-25"," 9:16:00 AM","2025-03-25"," 9:17:00 AM","CE","23650","Sell","65","211.25","196.45","","962.00"
"2.2","2025-03-25"," 9:16:00 AM","2025-03-25"," 9:17:00 AM","CE","23550","Buy","65","282.20","265.20","","-1105.00"
"2.3","2025-03-25"," 9:16:00 AM","2025-03-25"," 9:17:00 AM","PE","23850","Sell","65","176.60","194.95","","-1192.75"
"2.4","2025-03-25"," 9:16:00 AM","2025-03-25"," 9:17:00 AM","PE","23950","Buy","65","243.25","263.25","","1300.00"
"3","2025-03-26"," 9:16:00 AM","2025-03-26"," 9:17:00 AM","","","","","","","13.76","598.00"
"3.1","2025-03-26"," 9:16:00 AM","2025-03-26"," 9:17:00 AM","CE","23600","Sell","65","159.60","163.90","","-279.50"
"3.2","2025-03-26"," 9:16:00 AM","2025-03-26"," 9:17:00 AM","CE","23500","Buy","65","233.25","240.15","","448.50"
"3.3","2025-03-26"," 9:16:00 AM","2025-03-26"," 9:17:00 AM","PE","23800","Sell","65","166.50","146.50","","1300.00"
"3.4","2025-03-26"," 9:16:00 AM","2025-03-26"," 9:17:00 AM","PE","23900","Buy","65","240.35","226.95","","-871.00"
"4","2025-03-27"," 9:16:00 AM","2025-03-27"," 9:19:00 AM","","","","","","","13.61","-208.00"
"4.1","2025-03-27"," 9:16:00 AM","2025-03-27"," 9:19:00 AM","CE","23350","Sell","65","144.70","156.20","","-747.50"
"4.2","2025-03-27"," 9:16:00 AM","2025-03-27"," 9:19:00 AM","CE","23250","Buy","65","229.35","242.30","","841.75"
"4.3","2025-03-27"," 9:16:00 AM","2025-03-27"," 9:19:00 AM","PE","23550","Sell","65","120.60","105.25","","997.75"
"4.4","2025-03-27"," 9:16:00 AM","2025-03-27"," 9:19:00 AM","PE","23650","Buy","65","203.45","183.45","","-1300.00"
"5","2025-03-28"," 9:16:00 AM","2025-03-28"," 9:19:00 AM","","","","","","","13.25","-711.75"
"5.1","2025-03-28"," 9:16:00 AM","2025-03-28"," 9:19:00 AM","CE","23500","Sell","65","257.25","249.10","","529.75"
"5.2","2025-03-28"," 9:16:00 AM","2025-03-28"," 9:19:00 AM","CE","23400","Buy","65","330.00","310.00","","-1300.00"
"5.3","2025-03-28"," 9:16:00 AM","2025-03-28"," 9:19:00 AM","PE","23700","Sell","65","180.10","181.60","","-97.50"
"5.4","2025-03-28"," 9:16:00 AM","2025-03-28"," 9:19:00 AM","PE","23800","Buy","65","238.50","240.90","","156.00"
"6","2025-04-01"," 9:16:00 AM","2025-04-01"," 9:21:00 AM","","","","","","","13.55","-815.75"
"6.1","2025-04-01"," 9:16:00 AM","2025-04-01"," 9:21:00 AM","CE","23300","Sell","65","202.10","195.25","","445.25"
"6.2","2025-04-01"," 9:16:00 AM","2025-04-01"," 9:21:00 AM","CE","23200","Buy","65","283.95","263.95","","-1300.00"
"6.3","2025-04-01"," 9:16:00 AM","2025-04-01"," 9:21:00 AM","PE","23500","Sell","65","139.85","141.05","","-78.00"
"6.4","2025-04-01"," 9:16:00 AM","2025-04-01"," 9:21:00 AM","PE","23600","Buy","65","205.30","207.10","","117.00"
"7","2025-04-02"," 9:16:00 AM","2025-04-02"," 9:19:00 AM","","","","","","","13.87","812.50"
"7.1","2025-04-02"," 9:16:00 AM","2025-04-02"," 9:19:00 AM","CE","23100","Sell","65","173.55","178.55","","-325.00"
"7.2","2025-04-02"," 9:16:00 AM","2025-04-02"," 9:19:00 AM","CE","23000","Buy","65","251.45","271.45","","1300.00"
"7.3","2025-04-02"," 9:16:00 AM","2025-04-02"," 9:19:00 AM","PE","23300","Sell","65","141.85","142.00","","-9.75"
"7.4","2025-04-02"," 9:16:00 AM","2025-04-02"," 9:19:00 AM","PE","23400","Buy","65","212.30","209.95","","-152.75"
"8","2025-04-03"," 9:16:00 AM","2025-04-03"," 9:18:00 AM","","","","","","","14.08","-74.75"
"8.1","2025-04-03"," 9:16:00 AM","2025-04-03"," 9:18:00 AM","CE","23100","Sell","65","117.40","137.40","","-1300.00"
"8.2","2025-04-03"," 9:16:00 AM","2025-04-03"," 9:18:00 AM","CE","23000","Buy","65","199.50","220.30","","1352.00"
"8.3","2025-04-03"," 9:16:00 AM","2025-04-03"," 9:18:00 AM","PE","23300","Sell","65","137.10","115.00","","1436.50"
"8.4","2025-04-03"," 9:16:00 AM","2025-04-03"," 9:18:00 AM","PE","23400","Buy","65","226.05","202.00","","-1563.25"
"9","2025-04-04"," 9:16:00 AM","2025-04-04"," 9:19:00 AM","","","","","","","13.97","-42.25"
"9.1","2025-04-04"," 9:16:00 AM","2025-04-04"," 9:19:00 AM","CE","23000","Sell","65","227.40","207.40","","1300.00"
"9.2","2025-04-04"," 9:16:00 AM","2025-04-04"," 9:19:00 AM","CE","22900","Buy","65","295.20","267.90","","-1774.50"
"9.3","2025-04-04"," 9:16:00 AM","2025-04-04"," 9:19:00 AM","PE","23200","Sell","65","214.05","223.50","","-614.25"
"9.4","2025-04-04"," 9:16:00 AM","2025-04-04"," 9:19:00 AM","PE","23300","Buy","65","272.65","288.75","","1046.50"
"10","2025-04-07"," 9:16:00 AM","2025-04-07"," 9:17:00 AM","","","","","","","17.90","2658.50"
"10.1","2025-04-07"," 9:16:00 AM","2025-04-07"," 9:17:00 AM","CE","21950","Sell","65","364.15","364.15","","0.00"
"10.2","2025-04-07"," 9:16:00 AM","2025-04-07"," 9:17:00 AM","CE","21850","Buy","65","230.55","230.55","","0.00"
"10.3","2025-04-07"," 9:16:00 AM","2025-04-07"," 9:17:00 AM","PE","22150","Sell","65","276.40","296.40","","-1300.00"
"10.4","2025-04-07"," 9:16:00 AM","2025-04-07"," 9:17:00 AM","PE","22250","Buy","65","293.25","354.15","","3958.50"
"11","2025-04-08"," 9:16:00 AM","2025-04-08"," 9:17:00 AM","","","","","","","19.74","-572.00"
"11.1","2025-04-08"," 9:16:00 AM","2025-04-08"," 9:17:00 AM","CE","22450","Sell","65","261.75","241.75","","1300.00"
"11.2","2025-04-08"," 9:16:00 AM","2025-04-08"," 9:17:00 AM","CE","22350","Buy","65","334.45","306.15","","-1839.50"
"11.3","2025-04-08"," 9:16:00 AM","2025-04-08"," 9:17:00 AM","PE","22650","Sell","65","227.40","228.80","","-91.00"
"11.4","2025-04-08"," 9:16:00 AM","2025-04-08"," 9:17:00 AM","PE","22750","Buy","65","286.85","287.75","","58.50"
"12","2025-04-09"," 9:16:00 AM","2025-04-09"," 9:17:00 AM","","","","","","","20.87","32.50"
"12.1","2025-04-09"," 9:16:00 AM","2025-04-09"," 9:17:00 AM","CE","22300","Sell","65","208.00","188.00","","1300.00"
"12.2","2025-04-09"," 9:16:00 AM","2025-04-09"," 9:17:00 AM","CE","22200","Buy","65","279.10","256.95","","-1439.75"
"12.3","2025-04-09"," 9:16:00 AM","2025-04-09"," 9:17:00 AM","PE","22500","Sell","65","204.10","204.85","","-48.75"
"12.4","2025-04-09"," 9:16:00 AM","2025-04-09"," 9:17:00 AM","PE","22600","Buy","65","267.80","271.20","","221.00"
"13","2025-04-11"," 9:16:00 AM","2025-04-11"," 9:17:00 AM","","","","","","","20.18","-1293.50"
"13.1","2025-04-11"," 9:16:00 AM","2025-04-11"," 9:17:00 AM","CE","22600","Sell","65","356.50","376.50","","-1300.00"
"13.2","2025-04-11"," 9:16:00 AM","2025-04-11"," 9:17:00 AM","CE","22500","Buy","65","425.15","426.30","","74.75"
"13.3","2025-04-11"," 9:16:00 AM","2025-04-11"," 9:17:00 AM","PE","22800","Sell","65","245.70","236.80","","578.50"
"13.4","2025-04-11"," 9:16:00 AM","2025-04-11"," 9:17:00 AM","PE","22900","Buy","65","295.70","285.75","","-646.75"
"14","2025-04-15"," 9:16:00 AM","2025-04-15"," 9:21:00 AM","","","","","","","18.42","256.75"
"14.1","2025-04-15"," 9:16:00 AM","2025-04-15"," 9:21:00 AM","CE","23150","Sell","65","241.80","244.70","","-188.50"
"14.2","2025-04-15"," 9:16:00 AM","2025-04-15"," 9:21:00 AM","CE","23050","Buy","65","309.30","318.00","","565.50"
"14.3","2025-04-15"," 9:16:00 AM","2025-04-15"," 9:21:00 AM","PE","23350","Sell","65","196.10","176.10","","1300.00"
"14.4","2025-04-15"," 9:16:00 AM","2025-04-15"," 9:21:00 AM","PE","23450","Buy","65","255.25","233.40","","-1420.25"
"15","2025-04-16"," 9:16:00 AM","2025-04-16"," 9:24:00 AM","","","","","","","15.61","273.00"
"15.1","2025-04-16"," 9:16:00 AM","2025-04-16"," 9:24:00 AM","CE","23200","Sell","65","109.40","116.55","","-464.75"
"15.2","2025-04-16"," 9:16:00 AM","2025-04-16"," 9:24:00 AM","CE","23100","Buy","65","186.40","197.30","","708.50"
"15.3","2025-04-16"," 9:16:00 AM","2025-04-16"," 9:24:00 AM","PE","23400","Sell","65","161.30","141.30","","1300.00"
"15.4","2025-04-16"," 9:16:00 AM","2025-04-16"," 9:24:00 AM","PE","23500","Buy","65","251.25","231.70","","-1270.75"
"16","2025-04-17"," 9:16:00 AM","2025-04-17"," 9:20:00 AM","","","","","","","15.72","-578.50"
"16.1","2025-04-17"," 9:16:00 AM","2025-04-17"," 9:20:00 AM","CE","23300","Sell","65","78.50","70.80","","500.50"
"16.2","2025-04-17"," 9:16:00 AM","2025-04-17"," 9:20:00 AM","CE","23200","Buy","65","166.00","153.05","","-841.75"
"16.3","2025-04-17"," 9:16:00 AM","2025-04-17"," 9:20:00 AM","PE","23500","Sell","65","155.75","175.75","","-1300.00"
"16.4","2025-04-17"," 9:16:00 AM","2025-04-17"," 9:20:00 AM","PE","23600","Buy","65","248.50","264.85","","1062.75"
"17","2025-04-21"," 9:16:00 AM","2025-04-21"," 9:20:00 AM","","","","","","","15.68","-302.25"
"17.1","2025-04-21"," 9:16:00 AM","2025-04-21"," 9:20:00 AM","CE","23900","Sell","65","193.35","188.85","","292.50"
"17.2","2025-04-21"," 9:16:00 AM","2025-04-21"," 9:20:00 AM","CE","23800","Buy","65","257.25","250.00","","-471.25"
"17.3","2025-04-21"," 9:16:00 AM","2025-04-21"," 9:20:00 AM","PE","24100","Sell","65","241.95","261.95","","-1300.00"
"17.4","2025-04-21"," 9:16:00 AM","2025-04-21"," 9:20:00 AM","PE","24200","Buy","65","310.05","328.15","","1176.50"
"18","2025-04-22"," 9:16:00 AM","2025-04-22"," 9:17:00 AM","","","","","","","14.85","113.75"
"18.1","2025-04-22"," 9:16:00 AM","2025-04-22"," 9:17:00 AM","CE","24050","Sell","65","160.20","148.00","","793.00"
"18.2","2025-04-22"," 9:16:00 AM","2025-04-22"," 9:17:00 AM","CE","23950","Buy","65","230.15","217.30","","-835.25"
"18.3","2025-04-22"," 9:16:00 AM","2025-04-22"," 9:17:00 AM","PE","24250","Sell","65","177.20","194.80","","-1144.00"
"18.4","2025-04-22"," 9:16:00 AM","2025-04-22"," 9:17:00 AM","PE","24350","Buy","65","251.75","271.75","","1300.00"
"19","2025-04-23"," 9:16:00 AM","2025-04-23"," 9:17:00 AM","","","","","","","15.44","-136.50"
"19.1","2025-04-23"," 9:16:00 AM","2025-04-23"," 9:17:00 AM","CE","24200","Sell","65","132.50","152.50","","-1300.00"
"19.2","2025-04-23"," 9:16:00 AM","2025-04-23"," 9:17:00 AM","CE","24100","Buy","65","208.70","232.45","","1543.75"
"19.3","2025-04-23"," 9:16:00 AM","2025-04-23"," 9:17:00 AM","PE","24400","Sell","65","160.25","145.90","","932.75"
"19.4","2025-04-23"," 9:16:00 AM","2025-04-23"," 9:17:00 AM","PE","24500","Buy","65","242.85","222.65","","-1313.00"
"20","2025-04-24"," 9:16:00 AM","2025-04-24"," 9:19:00 AM","","","","","","","16.31","234.00"
"20.1","2025-04-24"," 9:16:00 AM","2025-04-24"," 9:19:00 AM","CE","24200","Sell","65","85.70","105.70","","-1300.00"
"20.2","2025-04-24"," 9:16:00 AM","2025-04-24"," 9:19:00 AM","CE","24100","Buy","65","175.30","200.40","","1631.50"
"20.3","2025-04-24"," 9:16:00 AM","2025-04-24"," 9:19:00 AM","PE","24400","Sell","65","149.00","125.90","","1501.50"
"20.4","2025-04-24"," 9:16:00 AM","2025-04-24"," 9:19:00 AM","PE","24500","Buy","65","242.30","217.70","","-1599.00"
"21","2025-04-25"," 9:16:00 AM","2025-04-25"," 9:22:00 AM","","","","","","","16.11","-451.75"
"21.1","2025-04-25"," 9:16:00 AM","2025-04-25"," 9:22:00 AM","CE","24250","Sell","65","250.95","230.95","","1300.00"
"21.2","2025-04-25"," 9:16:00 AM","2025-04-25"," 9:22:00 AM","CE","24150","Buy","65","318.95","293.55","","-1651.00"
"21.3","2025-04-25"," 9:16:00 AM","2025-04-25"," 9:22:00 AM","PE","24450","Sell","65","219.30","233.40","","-916.50"
"21.4","2025-04-25"," 9:16:00 AM","2025-04-25"," 9:22:00 AM","PE","24550","Buy","65","283.60","296.15","","815.75"
"22","2025-04-28"," 9:16:00 AM","2025-04-28"," 9:17:00 AM","","","","","","","17.72","1456.00"
"22.1","2025-04-28"," 9:16:00 AM","2025-04-28"," 9:17:00 AM","CE","24000","Sell","65","221.70","201.70","","1300.00"
"22.2","2025-04-28"," 9:16:00 AM","2025-04-28"," 9:17:00 AM","CE","23900","Buy","65","295.10","297.35","","146.25"
"22.3","2025-04-28"," 9:16:00 AM","2025-04-28"," 9:17:00 AM","PE","24200","Sell","65","183.95","170.60","","867.75"
"22.4","2025-04-28"," 9:16:00 AM","2025-04-28"," 9:17:00 AM","PE","24300","Buy","65","249.55","236.35","","-858.00"
"23","2025-04-29"," 9:16:00 AM","2025-04-29"," 9:17:00 AM","","","","","","","16.99","-783.25"
"23.1","2025-04-29"," 9:16:00 AM","2025-04-29"," 9:17:00 AM","CE","24300","Sell","65","165.25","158.45","","442.00"
"23.2","2025-04-29"," 9:16:00 AM","2025-04-29"," 9:17:00 AM","CE","24200","Buy","65","250.00","230.00","","-1300.00"
"23.3","2025-04-29"," 9:16:00 AM","2025-04-29"," 9:17:00 AM","PE","24500","Sell","65","133.10","135.30","","-143.00"
"23.4","2025-04-29"," 9:16:00 AM","2025-04-29"," 9:17:00 AM","PE","24600","Buy","65","206.45","209.80","","217.75"
"24","2025-04-30"," 9:16:00 AM","2025-04-30"," 9:18:00 AM","","","","","","","17.84","-754.00"
"24.1","2025-04-30"," 9:16:00 AM","2025-04-30"," 9:18:00 AM","CE","24200","Sell","65","90.55","93.25","","-175.50"
"24.2","2025-04-30"," 9:16:00 AM","2025-04-30"," 9:18:00 AM","CE","24100","Buy","65","177.60","180.30","","175.50"
"24.3","2025-04-30"," 9:16:00 AM","2025-04-30"," 9:18:00 AM","PE","24400","Sell","65","145.95","137.55","","546.00"
"24.4","2025-04-30"," 9:16:00 AM","2025-04-30"," 9:18:00 AM","PE","24500","Buy","65","241.30","221.30","","-1300.00"
"25","2025-05-02"," 9:16:00 AM","2025-05-02"," 9:22:00 AM","","","","","","","18.05","1267.50"
"25.1","2025-05-02"," 9:16:00 AM","2025-05-02"," 9:22:00 AM","CE","24350","Sell","65","267.00","254.20","","832.00"
"25.2","2025-05-02"," 9:16:00 AM","2025-05-02"," 9:22:00 AM","CE","24250","Buy","65","335.05","322.10","","-841.75"
"25.3","2025-05-02"," 9:16:00 AM","2025-05-02"," 9:22:00 AM","PE","24550","Sell","65","255.40","235.40","","1300.00"
"25.4","2025-05-02"," 9:16:00 AM","2025-05-02"," 9:22:00 AM","PE","24650","Buy","65","311.80","311.45","","-22.75"
"26","2025-05-05"," 9:16:00 AM","2025-05-05"," 9:17:00 AM","","","","","","","18.50","383.50"
"26.1","2025-05-05"," 9:16:00 AM","2025-05-05"," 9:17:00 AM","CE","24350","Sell","65","195.60","175.60","","1300.00"
"26.2","2025-05-05"," 9:16:00 AM","2025-05-05"," 9:17:00 AM","CE","24250","Buy","65","268.50","248.10","","-1326.00"
"26.3","2025-05-05"," 9:16:00 AM","2025-05-05"," 9:17:00 AM","PE","24550","Sell","65","197.90","213.95","","-1043.25"
"26.4","2025-05-05"," 9:16:00 AM","2025-05-05"," 9:17:00 AM","PE","24650","Buy","65","264.15","286.50","","1452.75"
"27","2025-05-06"," 9:16:00 AM","2025-05-06"," 9:24:00 AM","","","","","","","18.54","-224.25"
"27.1","2025-05-06"," 9:16:00 AM","2025-05-06"," 9:24:00 AM","CE","24350","Sell","65","165.70","152.25","","874.25"
"27.2","2025-05-06"," 9:16:00 AM","2025-05-06"," 9:24:00 AM","CE","24250","Buy","65","245.80","225.80","","-1300.00"
"27.3","2025-05-06"," 9:16:00 AM","2025-05-06"," 9:24:00 AM","PE","24550","Sell","65","148.45","150.65","","-143.00"
"27.4","2025-05-06"," 9:16:00 AM","2025-05-06"," 9:24:00 AM","PE","24650","Buy","65","223.20","228.50","","344.50"
"28","2025-05-07"," 9:16:00 AM","2025-05-07"," 9:17:00 AM","","","","","","","19.62","-1147.25"
"28.1","2025-05-07"," 9:16:00 AM","2025-05-07"," 9:17:00 AM","CE","24250","Sell","65","155.45","158.10","","-172.25"
"28.2","2025-05-07"," 9:16:00 AM","2025-05-07"," 9:17:00 AM","CE","24150","Buy","65","237.95","238.65","","45.50"
"28.3","2025-05-07"," 9:16:00 AM","2025-05-07"," 9:17:00 AM","PE","24450","Sell","65","158.50","154.20","","279.50"
"28.4","2025-05-07"," 9:16:00 AM","2025-05-07"," 9:17:00 AM","PE","24550","Buy","65","236.30","216.30","","-1300.00"
"29","2025-05-08"," 9:16:00 AM","2025-05-08"," 9:19:00 AM","","","","","","","18.73","-334.75"
"29.1","2025-05-08"," 9:16:00 AM","2025-05-08"," 9:19:00 AM","CE","24350","Sell","65","83.15","63.15","","1300.00"
"29.2","2025-05-08"," 9:16:00 AM","2025-05-08"," 9:19:00 AM","CE","24250","Buy","65","176.10","147.05","","-1888.25"
"29.3","2025-05-08"," 9:16:00 AM","2025-05-08"," 9:19:00 AM","PE","24550","Sell","65","142.10","168.60","","-1722.50"
"29.4","2025-05-08"," 9:16:00 AM","2025-05-08"," 9:19:00 AM","PE","24650","Buy","65","235.95","266.35","","1976.00"
"30","2025-05-09"," 9:16:00 AM","2025-05-09"," 9:17:00 AM","","","","","","","22.36","-286.00"
"30.1","2025-05-09"," 9:16:00 AM","2025-05-09"," 9:17:00 AM","CE","24050","Sell","65","310.05","290.05","","1300.00"
"30.2","2025-05-09"," 9:16:00 AM","2025-05-09"," 9:17:00 AM","CE","23950","Buy","65","377.95","346.20","","-2063.75"
"30.3","2025-05-09"," 9:16:00 AM","2025-05-09"," 9:17:00 AM","PE","24250","Sell","65","357.05","376.35","","-1254.50"
"30.4","2025-05-09"," 9:16:00 AM","2025-05-09"," 9:17:00 AM","PE","24350","Buy","65","406.30","432.95","","1732.25"
"31","2025-05-12"," 9:16:00 AM","2025-05-12"," 9:17:00 AM","","","","","","","17.82","-19.50"
"31.1","2025-05-12"," 9:16:00 AM","2025-05-12"," 9:17:00 AM","CE","24400","Sell","65","205.00","225.00","","-1300.00"
"31.2","2025-05-12"," 9:16:00 AM","2025-05-12"," 9:17:00 AM","CE","24300","Buy","65","271.95","295.95","","1560.00"
"31.3","2025-05-12"," 9:16:00 AM","2025-05-12"," 9:17:00 AM","PE","24600","Sell","65","195.00","171.95","","1498.25"
"31.4","2025-05-12"," 9:16:00 AM","2025-05-12"," 9:17:00 AM","PE","24700","Buy","65","261.70","234.35","","-1777.75"
"32","2025-05-13"," 9:16:00 AM","2025-05-13"," 9:18:00 AM","","","","","","","18.45","-221.00"
"32.1","2025-05-13"," 9:16:00 AM","2025-05-13"," 9:18:00 AM","CE","24850","Sell","65","246.85","233.00","","900.25"
"32.2","2025-05-13"," 9:16:00 AM","2025-05-13"," 9:18:00 AM","CE","24750","Buy","65","312.30","296.55","","-1023.75"
"32.3","2025-05-13"," 9:16:00 AM","2025-05-13"," 9:18:00 AM","PE","25050","Sell","65","239.40","259.40","","-1300.00"
"32.4","2025-05-13"," 9:16:00 AM","2025-05-13"," 9:18:00 AM","PE","25150","Buy","65","302.25","320.75","","1202.50"
"33","2025-05-14"," 9:16:00 AM","2025-05-14"," 9:17:00 AM","","","","","","","18.07","-997.75"
"33.1","2025-05-14"," 9:16:00 AM","2025-05-14"," 9:17:00 AM","CE","24500","Sell","65","175.00","171.90","","201.50"
"33.2","2025-05-14"," 9:16:00 AM","2025-05-14"," 9:17:00 AM","CE","24400","Buy","65","246.55","226.55","","-1300.00"
"33.3","2025-05-14"," 9:16:00 AM","2025-05-14"," 9:17:00 AM","PE","24700","Sell","65","187.05","171.05","","1040.00"
"33.4","2025-05-14"," 9:16:00 AM","2025-05-14"," 9:17:00 AM","PE","24800","Buy","65","259.25","244.80","","-939.25"
"34","2025-05-15"," 9:16:00 AM","2025-05-15"," 9:18:00 AM","","","","","","","17.28","-819.00"
"34.1","2025-05-15"," 9:16:00 AM","2025-05-15"," 9:18:00 AM","CE","24550","Sell","65","129.00","109.00","","1300.00"
"34.2","2025-05-15"," 9:16:00 AM","2025-05-15"," 9:18:00 AM","CE","24450","Buy","65","209.75","181.60","","-1829.75"
"34.3","2025-05-15"," 9:16:00 AM","2025-05-15"," 9:18:00 AM","PE","24750","Sell","65","146.60","175.60","","-1885.00"
"34.4","2025-05-15"," 9:16:00 AM","2025-05-15"," 9:18:00 AM","PE","24850","Buy","65","232.45","257.00","","1595.75"
"35","2025-05-16"," 9:16:00 AM","2025-05-16"," 9:17:00 AM","","","","","","","16.88","159.25"
"35.1","2025-05-16"," 9:16:00 AM","2025-05-16"," 9:17:00 AM","CE","24900","Sell","65","280.70","300.70","","-1300.00"
"35.2","2025-05-16"," 9:16:00 AM","2025-05-16"," 9:17:00 AM","CE","24800","Buy","65","349.00","372.50","","1527.50"
"35.3","2025-05-16"," 9:16:00 AM","2025-05-16"," 9:17:00 AM","PE","25100","Sell","65","230.45","213.75","","1085.50"
"35.4","2025-05-16"," 9:16:00 AM","2025-05-16"," 9:17:00 AM","PE","25200","Buy","65","285.95","268.20","","-1153.75"
"36","2025-05-19"," 9:16:00 AM","2025-05-19"," 9:18:00 AM","","","","","","","17.02","533.00"
"36.1","2025-05-19"," 9:16:00 AM","2025-05-19"," 9:18:00 AM","CE","24900","Sell","65","215.30","235.30","","-1300.00"
"36.2","2025-05-19"," 9:16:00 AM","2025-05-19"," 9:18:00 AM","CE","24800","Buy","65","281.85","314.20","","2102.75"
"36.3","2025-05-19"," 9:16:00 AM","2025-05-19"," 9:18:00 AM","PE","25100","Sell","65","239.25","221.00","","1186.25"
"36.4","2025-05-19"," 9:16:00 AM","2025-05-19"," 9:18:00 AM","PE","25200","Buy","65","305.25","282.85","","-1456.00"
"37","2025-05-20"," 9:16:00 AM","2025-05-20"," 9:21:00 AM","","","","","","","17.36","-328.25"
"37.1","2025-05-20"," 9:16:00 AM","2025-05-20"," 9:21:00 AM","CE","24900","Sell","65","191.75","171.75","","1300.00"
"37.2","2025-05-20"," 9:16:00 AM","2025-05-20"," 9:21:00 AM","CE","24800","Buy","65","259.30","231.85","","-1784.25"
"37.3","2025-05-20"," 9:16:00 AM","2025-05-20"," 9:21:00 AM","PE","25100","Sell","65","199.05","222.65","","-1534.00"
"37.4","2025-05-20"," 9:16:00 AM","2025-05-20"," 9:21:00 AM","PE","25200","Buy","65","270.00","296.00","","1690.00"
"38","2025-05-21"," 9:16:00 AM","2025-05-21"," 9:17:00 AM","","","","","","","17.48","-328.25"
"38.1","2025-05-21"," 9:16:00 AM","2025-05-21"," 9:17:00 AM","CE","24650","Sell","65","160.00","148.65","","737.75"
"38.2","2025-05-21"," 9:16:00 AM","2025-05-21"," 9:17:00 AM","CE","24550","Buy","65","229.50","218.10","","-741.00"
"38.3","2025-05-21"," 9:16:00 AM","2025-05-21"," 9:17:00 AM","PE","24850","Sell","65","174.55","194.55","","-1300.00"
"38.4","2025-05-21"," 9:16:00 AM","2025-05-21"," 9:17:00 AM","PE","24950","Buy","65","251.85","266.85","","975.00"
"39","2025-05-22"," 9:16:00 AM","2025-05-22"," 9:17:00 AM","","","","","","","17.77","263.25"
"39.1","2025-05-22"," 9:16:00 AM","2025-05-22"," 9:17:00 AM","CE","24600","Sell","65","153.65","133.65","","1300.00"
"39.2","2025-05-22"," 9:16:00 AM","2025-05-22"," 9:17:00 AM","CE","24500","Buy","65","225.80","204.90","","-1358.50"
"39.3","2025-05-22"," 9:16:00 AM","2025-05-22"," 9:17:00 AM","PE","24800","Sell","65","169.50","183.60","","-916.50"
"39.4","2025-05-22"," 9:16:00 AM","2025-05-22"," 9:17:00 AM","PE","24900","Buy","65","244.50","263.55","","1238.25"
"40","2025-05-23"," 9:16:00 AM","2025-05-23"," 9:17:00 AM","","","","","","","17.10","568.75"
"40.1","2025-05-23"," 9:16:00 AM","2025-05-23"," 9:17:00 AM","CE","24550","Sell","65","266.80","257.25","","620.75"
"40.2","2025-05-23"," 9:16:00 AM","2025-05-23"," 9:17:00 AM","CE","24450","Buy","65","334.55","324.30","","-666.25"
"40.3","2025-05-23"," 9:16:00 AM","2025-05-23"," 9:17:00 AM","PE","24750","Sell","65","233.50","244.05","","-685.75"
"40.4","2025-05-23"," 9:16:00 AM","2025-05-23"," 9:17:00 AM","PE","24850","Buy","65","291.90","311.90","","1300.00"
"41","2025-05-26"," 9:16:00 AM","2025-05-26"," 9:17:00 AM","","","","","","","17.70","-198.25"
"41.1","2025-05-26"," 9:16:00 AM","2025-05-26"," 9:17:00 AM","CE","24900","Sell","65","267.30","287.30","","-1300.00"
"41.2","2025-05-26"," 9:16:00 AM","2025-05-26"," 9:17:00 AM","CE","24800","Buy","65","336.10","353.20","","1111.50"
"41.3","2025-05-26"," 9:16:00 AM","2025-05-26"," 9:17:00 AM","PE","25100","Sell","65","240.50","236.95","","230.75"
"41.4","2025-05-26"," 9:16:00 AM","2025-05-26"," 9:17:00 AM","PE","25200","Buy","65","298.50","294.80","","-240.50"
"42","2025-05-27"," 9:16:00 AM","2025-05-27"," 9:18:00 AM","","","","","","","18.60","-188.50"
"42.1","2025-05-27"," 9:16:00 AM","2025-05-27"," 9:18:00 AM","CE","24800","Sell","65","302.40","282.40","","1300.00"
"42.2","2025-05-27"," 9:16:00 AM","2025-05-27"," 9:18:00 AM","CE","24700","Buy","65","366.40","343.65","","-1478.75"
"42.3","2025-05-27"," 9:16:00 AM","2025-05-27"," 9:18:00 AM","PE","25000","Sell","65","237.65","255.50","","-1160.25"
"42.4","2025-05-27"," 9:16:00 AM","2025-05-27"," 9:18:00 AM","PE","25100","Buy","65","293.15","310.85","","1150.50"
"43","2025-05-28"," 9:16:00 AM","2025-05-28"," 9:17:00 AM","","","","","","","18.96","-640.25"
"43.1","2025-05-28"," 9:16:00 AM","2025-05-28"," 9:17:00 AM","CE","24700","Sell","65","263.40","283.40","","-1300.00"
"43.2","2025-05-28"," 9:16:00 AM","2025-05-28"," 9:17:00 AM","CE","24600","Buy","65","322.20","331.50","","604.50"
