Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
211.1,2025-11-07,Friday,09:35:00,79.35,65,CE,25400.0,Buy,2025-11-07,Friday,09:36:00,80.95,104.00000000000055,2.0163831127914413,2025-11-11,,,Target Hit
211.2,2025-11-07,Friday,09:35:00,46.05,65,PE,25200.0,Buy,2025-11-07,Friday,09:36:00,45.45,-38.99999999999963,-1.302931596091193,2025-11-11,,,Exit Condition Met For Trade
212,2025-11-10,,09:35:00,25559.35,,,,,2025-11-10,,09:36:00,25569.95,-156.0,,,0,-156.0,Exit Condition Met For Trade
212.1,2025-11-10,Monday,09:35:00,45.85,65,CE,25650.0,Buy,2025-11-10,Monday,09:36:00,46.75,58.49999999999991,1.9629225736095934,2025-11-11,,,Target Hit
212.2,2025-11-10,Monday,09:35:00,29.0,65,PE,25450.0,Buy,2025-11-10,Monday,09:36:00,25.7,-214.50000000000006,-11.379310344827589,2025-11-11,,,Exit Condition Met For Trade
213,2025-11-11,,09:35:00,25506.55,,,,,2025-11-11,,09:36:00,25505.85,74.75,,,74.75,0,Exit Condition Met For Trade
213.1,2025-11-11,Tuesday,09:35:00,21.95,65,CE,25600.0,Buy,2025-11-11,Tuesday,09:36:00,22.4,29.249999999999954,2.0501138952163975,2025-11-11,,,Target Hit
213.2,2025-11-11,Tuesday,09:35:00,14.1,65,PE,25400.0,Buy,2025-11-11,Tuesday,09:36:00,14.8,45.50000000000007,4.964539007092207,2025-11-11,,,Target Hit
214,2025-11-12,,09:35:00,25788.05,,,,,2025-11-12,,09:37:00,25788.45,126.75,,,126.75,-9.75,Exit Condition Met For Trade
214.1,2025-11-12,Wednesday,09:35:00,124.8,65,CE,25900.0,Buy,2025-11-12,Wednesday,09:36:00,127.3,162.5,2.003205128205128,2025-11-18,,,Target Hit
214.2,2025-11-12,Wednesday,09:35:00,81.6,65,PE,25700.0,Buy,2025-11-12,Wednesday,09:37:00,81.05,-35.749999999999815,-0.6740196078431339,2025-11-18,,,Exit Condition Met For Trade
215,2025-11-13,,09:35:00,25849.15,,,,,2025-11-13,,09:36:00,25842.35,295.75,,,295.75,0,Exit Condition Met For Trade
215.1,2025-11-13,Thursday,09:35:00,96.4,65,CE,25950.0,Buy,2025-11-13,Thursday,09:36:00,98.35,126.74999999999926,2.0228215767634734,2025-11-18,,,Target Hit
215.2,2025-11-13,Thursday,09:35:00,74.9,65,PE,25750.0,Buy,2025-11-13,Thursday,09:36:00,77.5,168.99999999999963,3.471295060080099,2025-11-18,,,Exit Condition Met For Trade
216,2025-11-14,,09:35:00,25877.1,,,,,2025-11-14,,09:36:00,25860.45,-666.25,,,0,-666.25,Exit Condition Met For Trade
216.1,2025-11-14,Friday,09:35:00,100.0,65,CE,26000.0,Buy,2025-11-14,Friday,09:36:00,85.85,-919.7500000000003,-14.150000000000004,2025-11-18,,,Exit Condition Met For Trade
216.2,2025-11-14,Friday,09:35:00,77.7,65,PE,25800.0,Buy,2025-11-14,Friday,09:36:00,81.6,253.49999999999943,5.019305019305008,2025-11-18,,,Target Hit
217,2025-11-17,,09:35:00,25960.65,,,,,2025-11-17,,09:36:00,25963.0,29.25,,,29.25,0,Exit Condition Met For Trade
217.1,2025-11-17,Monday,09:35:00,53.35,65,CE,26050.0,Buy,2025-11-17,Monday,09:36:00,54.4,68.24999999999982,1.9681349578256742,2025-11-18,,,Target Hit
217.2,2025-11-17,Monday,09:35:00,31.5,65,PE,25850.0,Buy,2025-11-17,Monday,09:36:00,30.9,-39.00000000000009,-1.9047619047619093,2025-11-18,,,Exit Condition Met For Trade
218,2025-11-18,,09:35:00,25963.55,,,,,2025-11-18,,09:36:00,25958.35,74.75,,,74.75,0,Exit Condition Met For Trade
218.1,2025-11-18,Tuesday,09:35:00,20.85,65,CE,26050.0,Buy,2025-11-18,Tuesday,09:36:00,21.25,25.999999999999908,1.9184652278177388,2025-11-18,,,Target Hit
218.2,2025-11-18,Tuesday,09:35:00,14.65,65,PE,25850.0,Buy,2025-11-18,Tuesday,09:36:00,15.4,48.75,5.1194539249146755,2025-11-18,,,Target Hit
219,2025-11-19,,09:35:00,25886.0,,,,,2025-11-19,,09:36:00,25891.9,-143.0,,,0,-143.0,Exit Condition Met For Trade
219.1,2025-11-19,Wednesday,09:35:00,107.1,65,CE,26000.0,Buy,2025-11-19,Wednesday,09:36:00,109.25,139.75000000000037,2.0074696545284834,2025-11-25,,,Target Hit
219.2,2025-11-19,Wednesday,09:35:00,98.4,65,PE,25800.0,Buy,2025-11-19,Wednesday,09:36:00,94.05,-282.75000000000057,-4.420731707317081,2025-11-25,,,Exit Condition Met For Trade
220,2025-11-20,,09:35:00,26104.5,,,,,2025-11-20,,09:37:00,26105.3,211.25,,,211.25,-9.75,Exit Condition Met For Trade
220.1,2025-11-20,Thursday,09:35:00,92.3,65,CE,26200.0,Buy,2025-11-20,Thursday,09:36:00,94.15,120.25000000000055,2.004333694474549,2025-11-25,,,Target Hit
220.2,2025-11-20,Thursday,09:35:00,81.45,65,PE,26000.0,Buy,2025-11-20,Thursday,09:37:00,82.85,90.99999999999945,1.7188459177409348,2025-11-25,,,Exit Condition Met For Trade
221,2025-11-21,,09:35:00,26151.35,,,,,2025-11-21,,09:36:00,26146.25,-61.75,,,0,-61.75,Exit Condition Met For Trade
221.1,2025-11-21,Friday,09:35:00,75.0,65,CE,26250.0,Buy,2025-11-21,Friday,09:36:00,74.0,-65.0,-1.3333333333333333,2025-11-25,,,Exit Condition Met For Trade
221.2,2025-11-21,Friday,09:35:00,67.95,65,PE,26050.0,Buy,2025-11-21,Friday,09:36:00,68.0,3.2499999999998153,0.07358351729212238,2025-11-25,,,Exit Condition Met For Trade
222,2025-11-24,,09:35:00,26092.95,,,,,2025-11-24,,09:36:00,26082.0,-143.0,,,0,-143.0,Exit Condition Met For Trade
222.1,2025-11-24,Monday,09:35:00,45.4,65,CE,26200.0,Buy,2025-11-24,Monday,09:36:00,41.3,-266.5000000000001,-9.030837004405289,2025-11-25,,,Exit Condition Met For Trade
222.2,2025-11-24,Monday,09:35:00,38.15,65,PE,26000.0,Buy,2025-11-24,Monday,09:36:00,40.05,123.49999999999991,4.9803407601572705,2025-11-25,,,Target Hit
223,2025-11-25,,09:35:00,25977.55,,,,,2025-11-25,,09:37:00,25976.85,-45.5,,,0,-45.5,Exit Condition Met For Trade
223.1,2025-11-25,Tuesday,09:35:00,16.65,65,CE,26100.0,Buy,2025-11-25,Tuesday,09:37:00,14.85,-116.99999999999993,-10.810810810810805,2025-11-25,,,Exit Condition Met For Trade
223.2,2025-11-25,Tuesday,09:35:00,21.8,65,PE,25900.0,Buy,2025-11-25,Tuesday,09:36:00,22.9,71.49999999999986,5.045871559633017,2025-11-25,,,Target Hit
224,2025-11-26,,09:35:00,26011.45,,,,,2025-11-26,,09:36:00,26012.1,104.0,,,104.0,0,Exit Condition Met For Trade
224.1,2025-11-26,Wednesday,09:35:00,116.95,65,CE,26100.0,Buy,2025-11-26,Wednesday,09:36:00,119.3,152.74999999999963,2.0094057289439884,2025-12-02,,,Target Hit
224.2,2025-11-26,Wednesday,09:35:00,70.35,65,PE,25900.0,Buy,2025-11-26,Wednesday,09:36:00,69.6,-48.75,-1.0660980810234542,2025-12-02,,,Exit Condition Met For Trade
225,2025-11-27,,09:35:00,26279.95,,,,,2025-11-27,,09:36:00,26279.65,61.75,,,61.75,0,Exit Condition Met For Trade
225.1,2025-11-27,Thursday,09:35:00,78.9,65,CE,26400.0,Buy,2025-11-27,Thursday,09:36:00,79.6,45.49999999999926,0.8871989860582872,2025-12-02,,,Exit Condition Met For Trade
225.2,2025-11-27,Thursday,09:35:00,76.55,65,PE,26200.0,Buy,2025-11-27,Thursday,09:36:00,76.8,16.25,0.32658393207054215,2025-12-02,,,Exit Condition Met For Trade
226,2025-11-28,,09:35:00,26252.35,,,,,2025-11-28,,09:36:00,26243.25,256.75,,,256.75,0,Exit Condition Met For Trade
226.1,2025-11-28,Friday,09:35:00,67.95,65,CE,26350.0,Buy,2025-11-28,Friday,09:36:00,69.3,87.74999999999963,1.9867549668874087,2025-12-02,,,Target Hit
226.2,2025-11-28,Friday,09:35:00,52.3,65,PE,26150.0,Buy,2025-11-28,Friday,09:36:00,54.9,169.00000000000009,4.971319311663482,2025-12-02,,,Target Hit
227,2025-12-01,,09:35:00,26300.15,,,,,2025-12-01,,09:36:00,26294.3,42.25,,,42.25,0,Exit Condition Met For Trade
227.1,2025-12-01,Monday,09:35:00,39.1,65,CE,26400.0,Buy,2025-12-01,Monday,09:36:00,38.05,-68.25000000000028,-2.6854219948849214,2025-12-02,,,Exit Condition Met For Trade
227.2,2025-12-01,Monday,09:35:00,34.4,65,PE,26200.0,Buy,2025-12-01,Monday,09:36:00,36.1,110.50000000000018,4.941860465116288,2025-12-02,,,Target Hit
228,2025-12-02,,09:35:00,26114.9,,,,,2025-12-02,,09:36:00,26116.05,26.0,,,26.0,0,Exit Condition Met For Trade
228.1,2025-12-02,Tuesday,09:35:00,20.9,65,CE,26200.0,Buy,2025-12-02,Tuesday,09:36:00,21.3,26.00000000000014,1.9138755980861348,2025-12-02,,,Target Hit
228.2,2025-12-02,Tuesday,09:35:00,12.45,65,PE,26000.0,Buy,2025-12-02,Tuesday,09:36:00,12.45,0.0,0.0,2025-12-02,,,Exit Condition Met For Trade
229,2025-12-03,,09:35:00,25933.55,,,,,2025-12-03,,09:36:00,25935.5,26.0,,,26.0,0,Exit Condition Met For Trade
229.1,2025-12-03,Wednesday,09:35:00,104.0,65,CE,26050.0,Buy,2025-12-03,Wednesday,09:36:00,106.1,136.49999999999963,2.019230769230764,2025-12-09,,,Target Hit
229.2,2025-12-03,Wednesday,09:35:00,84.6,65,PE,25850.0,Buy,2025-12-03,Wednesday,09:36:00,82.9,-110.49999999999926,-2.0094562647754004,2025-12-09,,,Exit Condition Met For Trade
230,2025-12-04,,09:35:00,26000.8,,,,,2025-12-04,,09:36:00,26016.75,-126.75,,,0,-126.75,Exit Condition Met For Trade
230.1,2025-12-04,Thursday,09:35:00,86.15,65,CE,26100.0,Buy,2025-12-04,Thursday,09:36:00,87.85,110.49999999999926,1.9733023795705031,2025-12-09,,,Target Hit
230.2,2025-12-04,Thursday,09:35:00,61.45,65,PE,25900.0,Buy,2025-12-04,Thursday,09:36:00,57.8,-237.25000000000037,-5.9397884458909775,2025-12-09,,,Exit Condition Met For Trade
231,2025-12-05,,09:35:00,26049.65,,,,,2025-12-05,,09:36:00,26044.55,253.5,,,253.5,0,Exit Condition Met For Trade
231.1,2025-12-05,Friday,09:35:00,69.35,65,CE,26150.0,Buy,2025-12-05,Friday,09:36:00,70.75,91.00000000000037,2.018745493871674,2025-12-09,,,Target Hit
231.2,2025-12-05,Friday,09:35:00,49.6,65,PE,25950.0,Buy,2025-12-05,Friday,09:36:00,52.1,162.5,5.040322580645161,2025-12-09,,,Target Hit
232,2025-12-08,,09:35:00,26128.8,,,,,2025-12-08,,09:36:00,26116.25,149.5,,,149.5,0,Exit Condition Met For Trade
232.1,2025-12-08,Monday,09:35:00,29.95,65,CE,26250.0,Buy,2025-12-08,Monday,09:36:00,30.55,39.00000000000009,2.003338898163611,2025-12-09,,,Target Hit
232.2,2025-12-08,Monday,09:35:00,34.0,65,PE,26050.0,Buy,2025-12-08,Monday,09:36:00,35.7,110.50000000000018,5.000000000000008,2025-12-09,,,Target Hit
233,2025-12-09,,09:35:00,25772.55,,,,,2025-12-09,,09:36:00,25766.0,-100.75,,,0,-100.75,Exit Condition Met For Trade
233.1,2025-12-09,Tuesday,09:35:00,30.15,65,CE,25850.0,Buy,2025-12-09,Tuesday,09:36:00,27.95,-142.99999999999994,-7.296849087893863,2025-12-09,,,Exit Condition Met For Trade
233.2,2025-12-09,Tuesday,09:35:00,13.2,65,PE,25650.0,Buy,2025-12-09,Tuesday,09:36:00,13.85,42.25000000000002,4.9242424242424265,2025-12-09,,,Target Hit
234,2025-12-10,,09:35:00,25901.95,,,,,2025-12-10,,09:36:00,25905.0,39.0,,,39.0,0,Exit Condition Met For Trade
234.1,2025-12-10,Wednesday,09:35:00,96.5,65,CE,26000.0,Buy,2025-12-10,Wednesday,09:36:00,98.45,126.75000000000018,2.020725388601039,2025-12-16,,,Target Hit
234.2,2025-12-10,Wednesday,09:35:00,75.1,65,PE,25800.0,Buy,2025-12-10,Wednesday,09:36:00,73.75,-87.74999999999963,-1.7976031957390073,2025-12-16,,,Exit Condition Met For Trade
235,2025-12-11,,09:35:00,25788.5,,,,,2025-12-11,,09:36:00,25776.95,338.0,,,338.0,0,Exit Condition Met For Trade
235.1,2025-12-11,Thursday,09:35:00,86.4,65,CE,25900.0,Buy,2025-12-11,Thursday,09:36:00,88.15,113.75,2.025462962962963,2025-12-16,,,Target Hit
235.2,2025-12-11,Thursday,09:35:00,69.25,65,PE,25700.0,Buy,2025-12-11,Thursday,09:36:00,72.7,224.25000000000017,4.981949458483759,2025-12-16,,,Target Hit
236,2025-12-12,,09:35:00,26030.35,,,,,2025-12-12,,09:36:00,26024.15,-78.0,,,0,-78.0,Exit Condition Met For Trade
236.1,2025-12-12,Friday,09:35:00,52.6,65,CE,26150.0,Buy,2025-12-12,Friday,09:36:00,50.5,-136.50000000000009,-3.99239543726236,2025-12-16,,,Exit Condition Met For Trade
236.2,2025-12-12,Friday,09:35:00,52.0,65,PE,25950.0,Buy,2025-12-12,Friday,09:36:00,52.9,58.49999999999991,1.730769230769228,2025-12-16,,,Exit Condition Met For Trade
237,2025-12-15,,09:35:00,25914.75,,,,,2025-12-15,,09:36:00,25915.95,159.25,,,159.25,0,Exit Condition Met For Trade
237.1,2025-12-15,Monday,09:35:00,44.4,65,CE,26000.0,Buy,2025-12-15,Monday,09:36:00,45.3,58.49999999999991,2.027027027027024,2025-12-16,,,Target Hit
237.2,2025-12-15,Monday,09:35:00,31.35,65,PE,25800.0,Buy,2025-12-15,Monday,09:36:00,32.9,100.74999999999982,4.944178628389145,2025-12-16,,,Target Hit
238,2025-12-16,,09:35:00,25916.7,,,,,2025-12-16,,09:36:00,25908.75,-81.25,,,0,-81.25,Exit Condition Met For Trade
238.1,2025-12-16,Tuesday,09:35:00,19.45,65,CE,26000.0,Buy,2025-12-16,Tuesday,09:36:00,17.7,-113.75,-8.997429305912597,2025-12-16,,,Exit Condition Met For Trade
238.2,2025-12-16,Tuesday,09:35:00,10.35,65,PE,25800.0,Buy,2025-12-16,Tuesday,09:36:00,10.85,32.5,4.830917874396135,2025-12-16,,,Target Hit
239,2025-12-17,,09:35:00,25921.95,,,,,2025-12-17,,09:36:00,25926.05,84.5,,,84.5,0,Exit Condition Met For Trade
239.1,2025-12-17,Wednesday,09:35:00,102.4,65,CE,26000.0,Buy,2025-12-17,Wednesday,09:36:00,104.45,133.24999999999983,2.001953124999997,2025-12-23,,,Target Hit
239.2,2025-12-17,Wednesday,09:35:00,61.8,65,PE,25800.0,Buy,2025-12-17,Wednesday,09:36:00,61.05,-48.75,-1.2135922330097089,2025-12-23,,,Exit Condition Met For Trade
240,2025-12-18,,09:35:00,25785.3,,,,,2025-12-18,,09:36:00,25771.65,-55.25,,,0,-55.25,Exit Condition Met For Trade
240.1,2025-12-18,Thursday,09:35:00,71.1,65,CE,25900.0,Buy,2025-12-18,Thursday,09:36:00,67.25,-250.24999999999963,-5.414908579465534,2025-12-23,,,Exit Condition Met For Trade
240.2,2025-12-18,Thursday,09:35:00,59.85,65,PE,25700.0,Buy,2025-12-18,Thursday,09:36:00,62.85,195.0,5.012531328320802,2025-12-23,,,Target Hit
241,2025-12-19,,09:35:00,25963.5,,,,,2025-12-19,,09:36:00,25959.8,-22.75,,,0,-22.75,Exit Condition Met For Trade
241.1,2025-12-19,Friday,09:35:00,61.15,65,CE,26050.0,Buy,2025-12-19,Friday,09:36:00,59.8,-87.75000000000009,-2.207686017988555,2025-12-23,,,Exit Condition Met For Trade
241.2,2025-12-19,Friday,09:35:00,44.0,65,PE,25850.0,Buy,2025-12-19,Friday,09:36:00,45.0,65.0,2.272727272727273,2025-12-23,,,Exit Condition Met For Trade
242,2025-12-22,,09:35:00,26125.25,,,,,2025-12-22,,09:36:00,26129.65,-71.5,,,0,-71.5,Exit Condition Met For Trade
242.1,2025-12-22,Monday,09:35:00,18.4,65,CE,26250.0,Buy,2025-12-22,Monday,09:36:00,18.75,22.750000000000092,1.902173913043486,2025-12-23,,,Target Hit
242.2,2025-12-22,Monday,09:35:00,37.3,65,PE,26050.0,Buy,2025-12-22,Monday,09:36:00,35.85,-94.24999999999972,-3.8873994638069593,2025-12-23,,,Exit Condition Met For Trade
243,2025-12-23,,09:35:00,26143.25,,,,,2025-12-23,,09:36:00,26142.8,55.25,,,55.25,0,Exit Condition Met For Trade
243.1,2025-12-23,Tuesday,09:35:00,8.3,65,CE,26250.0,Buy,2025-12-23,Tuesday,09:36:00,8.45,9.749999999999908,1.8072289156626333,2025-12-23,,,Target Hit
243.2,2025-12-23,Tuesday,09:35:00,13.95,65,PE,26050.0,Buy,2025-12-23,Tuesday,09:36:00,14.65,45.50000000000007,5.017921146953413,2025-12-23,,,Target Hit
244,2025-12-24,,09:35:00,26222.65,,,,,2025-12-24,,09:36:00,26217.2,-97.5,,,0,-97.5,Exit Condition Met For Trade
244.1,2025-12-24,Wednesday,09:35:00,75.7,65,CE,26300.0,Buy,2025-12-24,Wednesday,09:36:00,72.55,-204.75000000000037,-4.161162483487458,2025-12-30,,,Exit Condition Met For Trade
244.2,2025-12-24,Wednesday,09:35:00,46.6,65,PE,26100.0,Buy,2025-12-24,Wednesday,09:36:00,48.25,107.24999999999991,3.540772532188838,2025-12-30,,,Exit Condition Met For Trade
245,2025-12-26,,09:35:00,26109.35,,,,,2025-12-26,,09:36:00,26103.25,87.75,,,87.75,0,Exit Condition Met For Trade
245.1,2025-12-26,Friday,09:35:00,38.4,65,CE,26200.0,Buy,2025-12-26,Friday,09:36:00,39.15,48.75,1.953125,2025-12-30,,,Target Hit
245.2,2025-12-26,Friday,09:35:00,30.5,65,PE,26000.0,Buy,2025-12-26,Friday,09:36:00,31.1,39.00000000000009,1.967213114754103,2025-12-30,,,Exit Condition Met For Trade
246,2025-12-29,,09:35:00,26074.4,,,,,2025-12-29,,09:36:00,26073.45,65.0,,,65.0,0,Exit Condition Met For Trade
246.1,2025-12-29,Monday,09:35:00,31.55,65,CE,26150.0,Buy,2025-12-29,Monday,09:36:00,32.2,42.25000000000014,2.0602218700475503,2025-12-30,,,Target Hit
246.2,2025-12-29,Monday,09:35:00,11.7,65,PE,25950.0,Buy,2025-12-29,Monday,09:36:00,12.05,22.750000000000092,2.991452991453004,2025-12-30,,,Exit Condition Met For Trade
247,2025-12-30,,09:35:00,25905.35,,,,,2025-12-30,,09:36:00,25911.05,61.75,,,61.75,0,Exit Condition Met For Trade
247.1,2025-12-30,Tuesday,09:35:00,11.8,65,CE,26000.0,Buy,2025-12-30,Tuesday,09:36:00,12.45,42.24999999999991,5.508474576271174,2025-12-30,,,Target Hit
247.2,2025-12-30,Tuesday,09:35:00,6.5,65,PE,25800.0,Buy,2025-12-30,Tuesday,09:36:00,6.8,19.49999999999999,4.615384615384612,2025-12-30,,,Target Hit
248,2025-12-31,,09:35:00,26004.8,,,,,2025-12-31,,09:37:00,25999.3,266.5,,,266.5,-6.5,Exit Condition Met For Trade
248.1,2025-12-31,Wednesday,09:35:00,78.85,65,CE,26100.0,Buy,2025-12-31,Wednesday,09:37:00,80.45,104.00000000000055,2.029169308814215,2026-01-06,,,Target Hit
248.2,2025-12-31,Wednesday,09:35:00,50.15,65,PE,25900.0,Buy,2025-12-31,Wednesday,09:36:00,52.65,162.5,4.985044865403789,2026-01-06,,,Target Hit
249,2026-01-01,,09:35:00,26180.1,,,,,2026-01-01,,09:37:00,26172.65,227.5,,,227.5,-3.25,Exit Condition Met For Trade
249.1,2026-01-01,Thursday,09:35:00,41.85,65,CE,26300.0,Buy,2026-01-01,Thursday,09:36:00,42.7,55.25000000000009,2.0310633213859055,2026-01-06,,,Target Hit
249.2,2026-01-01,Thursday,09:35:00,53.0,65,PE,26100.0,Buy,2026-01-01,Thursday,09:37:00,55.65,172.24999999999991,4.999999999999998,2026-01-06,,,Target Hit
250,2026-01-02,,09:35:00,26197.65,,,,,2026-01-02,,09:36:00,26199.05,81.25,,,81.25,0,Exit Condition Met For Trade
250.1,2026-01-02,Friday,09:35:00,40.2,65,CE,26300.0,Buy,2026-01-02,Friday,09:36:00,41.0,51.999999999999815,1.9900497512437738,2026-01-06,,,Target Hit
250.2,2026-01-02,Friday,09:35:00,28.7,65,PE,26100.0,Buy,2026-01-02,Friday,09:36:00,29.15,29.249999999999954,1.5679442508710777,2026-01-06,,,Exit Condition Met For Trade
251,2026-01-05,,09:35:00,26272.35,,,,,2026-01-05,,09:37:00,26270.1,107.25,,,107.25,0,Exit Condition Met For Trade
251.1,2026-01-05,Monday,09:35:00,29.8,65,CE,26350.0,Buy,2026-01-05,Monday,09:36:00,30.4,38.99999999999986,2.013422818791939,2026-01-06,,,Target Hit
251.2,2026-01-05,Monday,09:35:00,21.05,65,PE,26150.0,Buy,2026-01-05,Monday,09:37:00,22.1,68.25000000000004,4.988123515439433,2026-01-06,,,Target Hit
252,2026-01-06,,09:35:00,26215.05,,,,,2026-01-06,,09:36:00,26223.75,-42.25,,,0,-42.25,Exit Condition Met For Trade
252.1,2026-01-06,Tuesday,09:35:00,13.0,65,CE,26300.0,Buy,2026-01-06,Tuesday,09:36:00,13.25,16.25,1.9230769230769231,2026-01-06,,,Target Hit
252.2,2026-01-06,Tuesday,09:35:00,7.9,65,PE,26100.0,Buy,2026-01-06,Tuesday,09:36:00,7.0,-58.50000000000002,-11.392405063291143,2026-01-06,,,Exit Condition Met For Trade
253,2026-01-07,,09:35:00,26133.3,,,,,2026-01-07,,09:36:00,26131.9,172.25,,,172.25,0,Exit Condition Met For Trade
253.1,2026-01-07,Wednesday,09:35:00,67.1,65,CE,26250.0,Buy,2026-01-07,Wednesday,09:36:00,68.45,87.75000000000055,2.0119225037257955,2026-01-13,,,Target Hit
253.2,2026-01-07,Wednesday,09:35:00,60.75,65,PE,26050.0,Buy,2026-01-07,Wednesday,09:36:00,62.05,84.49999999999982,2.139917695473246,2026-01-13,,,Exit Condition Met For Trade
254,2026-01-08,,09:35:00,26060.7,,,,,2026-01-08,,09:36:00,26054.05,214.5,,,214.5,0,Exit Condition Met For Trade
254.1,2026-01-08,Thursday,09:35:00,61.6,65,CE,26150.0,Buy,2026-01-08,Thursday,09:36:00,62.85,81.25,2.029220779220779,2026-01-13,,,Target Hit
254.2,2026-01-08,Thursday,09:35:00,41.0,65,PE,25950.0,Buy,2026-01-08,Thursday,09:36:00,43.05,133.24999999999983,4.999999999999993,2026-01-13,,,Target Hit
255,2026-01-09,,09:35:00,25837.15,,,,,2026-01-09,,09:36:00,25832.35,227.5,,,227.5,0,Exit Condition Met For Trade
255.1,2026-01-09,Friday,09:35:00,62.1,65,CE,25950.0,Buy,2026-01-09,Friday,09:36:00,63.35,81.25,2.0128824476650564,2026-01-13,,,Target Hit
255.2,2026-01-09,Friday,09:35:00,45.4,65,PE,25750.0,Buy,2026-01-09,Friday,09:36:00,47.65,146.25,4.955947136563877,2026-01-13,,,Target Hit
256,2026-01-12,,09:35:00,25568.75,,,,,2026-01-12,,09:36:00,25575.3,191.75,,,191.75,0,Exit Condition Met For Trade
256.1,2026-01-12,Monday,09:35:00,59.25,65,CE,25650.0,Buy,2026-01-12,Monday,09:36:00,60.45,78.00000000000018,2.025316455696207,2026-01-13,,,Target Hit
256.2,2026-01-12,Monday,09:35:00,35.05,65,PE,25450.0,Buy,2026-01-12,Monday,09:36:00,36.8,113.75,4.992867332382311,2026-01-13,,,Target Hit
257,2026-01-13,,09:35:00,25745.35,,,,,2026-01-13,,09:36:00,25738.7,133.25,,,133.25,0,Exit Condition Met For Trade
257.1,2026-01-13,Tuesday,09:35:00,27.0,65,CE,25850.0,Buy,2026-01-13,Tuesday,09:36:00,27.55,35.75000000000004,2.03703703703704,2026-01-13,,,Target Hit
257.2,2026-01-13,Tuesday,09:35:00,30.4,65,PE,25650.0,Buy,2026-01-13,Tuesday,09:36:00,31.9,97.5,4.934210526315789,2026-01-13,,,Target Hit
258,2026-01-14,,09:35:00,25734.2,,,,,2026-01-14,,09:36:00,25737.05,68.25,,,68.25,0,Exit Condition Met For Trade
258.1,2026-01-14,Wednesday,09:35:00,91.95,65,CE,25850.0,Buy,2026-01-14,Wednesday,09:36:00,93.8,120.24999999999963,2.0119630233822665,2026-01-20,,,Target Hit
258.2,2026-01-14,Wednesday,09:35:00,89.8,65,PE,25650.0,Buy,2026-01-14,Wednesday,09:36:00,89.0,-51.999999999999815,-0.8908685968819567,2026-01-20,,,Exit Condition Met For Trade
259,2026-01-16,,09:35:00,25708.75,,,,,2026-01-16,,09:36:00,25703.1,149.5,,,149.5,0,Exit Condition Met For Trade
259.1,2026-01-16,Friday,09:35:00,80.5,65,CE,25800.0,Buy,2026-01-16,Friday,09:36:00,80.0,-32.5,-0.6211180124223602,2026-01-20,,,Exit Condition Met For Trade
259.2,2026-01-16,Friday,09:35:00,56.15,65,PE,25600.0,Buy,2026-01-16,Friday,09:36:00,58.95,182.00000000000028,4.986642920748005,2026-01-20,,,Target Hit
260,2026-01-19,,09:35:00,25588.0,,,,,2026-01-19,,09:36:00,25578.0,217.75,,,217.75,0,Exit Condition Met For Trade
260.1,2026-01-19,Monday,09:35:00,41.5,65,CE,25700.0,Buy,2026-01-19,Monday,09:36:00,42.35,55.25000000000009,2.0481927710843406,2026-01-20,,,Target Hit
260.2,2026-01-19,Monday,09:35:00,49.5,65,PE,25500.0,Buy,2026-01-19,Monday,09:36:00,52.0,162.5,5.05050505050505,2026-01-20,,,Target Hit
261,2026-01-20,,09:35:00,25495.55,,,,,2026-01-20,,09:36:00,25483.05,104.0,,,104.0,0,Exit Condition Met For Trade
261.1,2026-01-20,Tuesday,09:35:00,22.65,65,CE,25600.0,Buy,2026-01-20,Tuesday,09:36:00,23.1,29.250000000000185,1.9867549668874298,2026-01-20,,,Target Hit
261.2,2026-01-20,Tuesday,09:35:00,23.05,65,PE,25400.0,Buy,2026-01-20,Tuesday,09:36:00,24.2,74.74999999999991,4.989154013015178,2026-01-20,,,Target Hit
262,2026-01-21,,09:35:00,25242.85,,,,,2026-01-21,,09:36:00,25229.95,461.5,,,461.5,0,Exit Condition Met For Trade
262.1,2026-01-21,Wednesday,09:35:00,123.0,65,CE,25350.0,Buy,2026-01-21,Wednesday,09:36:00,125.45,159.25000000000017,1.9918699186991893,2026-01-27,,,Target Hit
262.2,2026-01-21,Wednesday,09:35:00,93.25,65,PE,25150.0,Buy,2026-01-21,Wednesday,09:36:00,97.9,302.25000000000034,4.986595174262741,2026-01-27,,,Target Hit
263,2026-01-22,,09:35:00,25406.65,,,,,2026-01-22,,09:36:00,25415.7,149.5,,,149.5,0,Exit Condition Met For Trade
263.1,2026-01-22,Thursday,09:35:00,104.7,65,CE,25500.0,Buy,2026-01-22,Thursday,09:36:00,106.8,136.49999999999963,2.0057306590257826,2026-01-27,,,Target Hit
263.2,2026-01-22,Thursday,09:35:00,88.65,65,PE,25300.0,Buy,2026-01-22,Thursday,09:36:00,88.85,12.999999999999261,0.2256063169768625,2026-01-27,,,Exit Condition Met For Trade
264,2026-01-23,,09:35:00,25315.4,,,,,2026-01-23,,09:36:00,25299.45,328.25,,,328.25,0,Exit Condition Met For Trade
