Transaction,Instrument,Qty,Entry,Entry Price,Entry Time,Exit,Exit Price,Exit Time,Profit,Cumulative Profit
909,NIFTY31AUG2319300PE,65,SELL,27.75,31 Aug 2023 10:45:14,BUY,26.85,31 Aug 2023 10:47:00,58.5,6594.25
910,NIFTY07SEP2319350PE,65,BUY,98.35,01 Sep 2023 10:45:14,SELL,85.2,01 Sep 2023 11:01:29,-854.75,6737.25
910,NIFTY07SEP2319400PE,65,SELL,125.85,01 Sep 2023 10:45:14,BUY,110.5,01 Sep 2023 11:01:29,997.75,6737.25
911,NIFTY07SEP2319450PE,65,BUY,74.25,04 Sep 2023 10:45:14,SELL,64,04 Sep 2023 10:54:29,-666.25,6877
911,NIFTY07SEP2319500PE,65,SELL,101.4,04 Sep 2023 10:45:14,BUY,89,04 Sep 2023 10:54:29,806,6877
912,NIFTY07SEP2319600PE,65,BUY,73.3,05 Sep 2023 10:45:14,SELL,76.95,05 Sep 2023 10:57:44,237.25,6782.75
912,NIFTY07SEP2319650PE,65,SELL,104.4,05 Sep 2023 10:45:14,BUY,109.5,05 Sep 2023 10:58:00,-331.5,6782.75
913,NIFTY07SEP2319600PE,65,BUY,61.25,06 Sep 2023 10:45:14,SELL,64.3,06 Sep 2023 10:52:44,198.25,6886.75
913,NIFTY07SEP2319650PE,65,SELL,94.7,06 Sep 2023 10:45:14,BUY,96.15,06 Sep 2023 10:53:00,-94.25,6886.75
914,NIFTY07SEP2319600PE,65,BUY,17,07 Sep 2023 10:45:14,SELL,17.85,07 Sep 2023 10:45:44,55.25,6672.25
914,NIFTY07SEP2319650PE,65,SELL,41.45,07 Sep 2023 10:45:14,BUY,45.6,07 Sep 2023 10:46:00,-269.75,6672.25
915,NIFTY14SEP2319750PE,65,BUY,91.45,08 Sep 2023 10:45:14,SELL,76.75,08 Sep 2023 10:48:29,-955.5,6857.5
915,NIFTY14SEP2319800PE,65,SELL,118.85,08 Sep 2023 10:45:14,BUY,101.3,08 Sep 2023 10:48:29,1140.75,6857.5
916,NIFTY14SEP2319950PE,65,BUY,81.65,11 Sep 2023 10:45:14,SELL,85.7,11 Sep 2023 10:47:44,263.25,6734
916,NIFTY14SEP2320000PE,65,SELL,108.3,11 Sep 2023 10:45:14,BUY,114.25,11 Sep 2023 10:48:00,-386.75,6734
917,NIFTY14SEP2319950PE,65,BUY,69.45,12 Sep 2023 10:45:14,SELL,58.65,12 Sep 2023 10:49:29,-702,6909.5
917,NIFTY14SEP2320000PE,65,SELL,94.8,12 Sep 2023 10:45:14,BUY,81.3,12 Sep 2023 10:49:29,877.5,6909.5
918,NIFTY14SEP2320000PE,65,BUY,68.35,13 Sep 2023 10:45:14,SELL,56.2,13 Sep 2023 11:03:29,-789.75,7185.75
918,NIFTY14SEP2320050PE,65,SELL,98.9,13 Sep 2023 10:45:14,BUY,82.5,13 Sep 2023 11:03:29,1066,7185.75
919,NIFTY14SEP2320100PE,65,BUY,69.1,14 Sep 2023 10:45:14,SELL,72.55,14 Sep 2023 10:48:44,224.25,7003.75
919,NIFTY14SEP2320150PE,65,SELL,110.95,14 Sep 2023 10:45:14,BUY,117.2,14 Sep 2023 10:49:00,-406.25,7003.75
920,NIFTY21SEP2320150PE,65,BUY,75.2,15 Sep 2023 10:45:14,SELL,67.05,15 Sep 2023 10:59:29,-529.75,7140.25
920,NIFTY21SEP2320200PE,65,SELL,96.75,15 Sep 2023 10:45:14,BUY,86.5,15 Sep 2023 10:59:29,666.25,7140.25
921,NIFTY21SEP2320150PE,65,BUY,61.55,18 Sep 2023 10:45:14,SELL,64.6,18 Sep 2023 10:48:44,198.25,7257.25
921,NIFTY21SEP2320200PE,65,SELL,83.75,18 Sep 2023 10:45:14,BUY,85,18 Sep 2023 10:49:00,-81.25,7257.25
922,NIFTY21SEP2319950PE,65,BUY,48.25,20 Sep 2023 10:45:14,SELL,50.65,20 Sep 2023 10:50:44,156,7328.75
922,NIFTY21SEP2320000PE,65,SELL,72.25,20 Sep 2023 10:45:14,BUY,73.55,20 Sep 2023 10:51:00,-84.5,7328.75
923,NIFTY21SEP2319750PE,65,BUY,41.85,21 Sep 2023 10:45:14,SELL,43.9,21 Sep 2023 11:00:44,133.25,7283.25
923,NIFTY21SEP2319800PE,65,SELL,82.55,21 Sep 2023 10:45:14,BUY,85.3,21 Sep 2023 11:01:00,-178.75,7283.25
924,NIFTY28SEP2319750PE,65,BUY,81.4,22 Sep 2023 10:45:14,SELL,85.45,22 Sep 2023 11:27:44,263.25,7345
924,NIFTY28SEP2319800PE,65,SELL,104.55,22 Sep 2023 10:45:14,BUY,107.65,22 Sep 2023 11:28:00,-201.5,7345
925,NIFTY28SEP2319600PE,65,BUY,52.6,25 Sep 2023 10:45:14,SELL,55.2,25 Sep 2023 10:56:44,169,7514
925,NIFTY28SEP2319650PE,65,SELL,72,25 Sep 2023 10:45:14,BUY,72,25 Sep 2023 10:57:00,0,7514
926,NIFTY28SEP2319650PE,65,BUY,51.65,26 Sep 2023 10:45:14,SELL,54.2,26 Sep 2023 10:48:44,165.75,7432.75
926,NIFTY28SEP2319700PE,65,SELL,73.8,26 Sep 2023 10:45:14,BUY,77.6,26 Sep 2023 10:49:00,-247,7432.75
927,NIFTY28SEP2319500PE,65,BUY,29.9,27 Sep 2023 10:45:14,SELL,31.35,27 Sep 2023 10:47:44,94.25,7332
927,NIFTY28SEP2319550PE,65,SELL,48.3,27 Sep 2023 10:45:14,BUY,51.3,27 Sep 2023 10:48:00,-195,7332
928,NIFTY28SEP2319600PE,65,BUY,9.6,28 Sep 2023 10:45:14,SELL,7.05,28 Sep 2023 10:46:29,-165.75,7536.75
928,NIFTY28SEP2319650PE,65,SELL,23.8,28 Sep 2023 10:45:14,BUY,18.1,28 Sep 2023 10:46:29,370.5,7536.75
929,NIFTY05OCT2319600PE,65,BUY,88.15,29 Sep 2023 10:45:14,SELL,92.55,29 Sep 2023 10:51:44,286,7426.25
929,NIFTY05OCT2319650PE,65,SELL,113,29 Sep 2023 10:45:14,BUY,119.1,29 Sep 2023 10:52:00,-396.5,7426.25
930,NIFTY05OCT2319500PE,65,BUY,70.2,03 Oct 2023 10:45:14,SELL,58.95,03 Oct 2023 11:23:29,-731.25,7566
930,NIFTY05OCT2319550PE,65,SELL,96.15,03 Oct 2023 10:45:14,BUY,82.75,03 Oct 2023 11:23:29,871,7566
931,NIFTY05OCT2319400PE,65,BUY,46.9,04 Oct 2023 10:45:14,SELL,49.2,04 Oct 2023 10:45:44,149.5,7510.75
931,NIFTY05OCT2319450PE,65,SELL,72.15,04 Oct 2023 10:45:14,BUY,75.3,04 Oct 2023 10:46:00,-204.75,7510.75
932,NIFTY05OCT2319500PE,65,BUY,20.1,05 Oct 2023 10:45:14,SELL,21.1,05 Oct 2023 10:45:44,65,7364.5
932,NIFTY05OCT2319550PE,65,SELL,45.75,05 Oct 2023 10:45:14,BUY,49,05 Oct 2023 10:46:00,-211.25,7364.5
933,NIFTY12OCT2319600PE,65,BUY,65.4,06 Oct 2023 10:45:14,SELL,68.65,06 Oct 2023 11:19:44,211.25,7283.25
933,NIFTY12OCT2319650PE,65,SELL,86.1,06 Oct 2023 10:45:14,BUY,90.6,06 Oct 2023 11:20:00,-292.5,7283.25
934,NIFTY12OCT2319550PE,65,BUY,78.35,09 Oct 2023 10:45:14,SELL,70.95,09 Oct 2023 10:57:29,-481,7413.25
934,NIFTY12OCT2319600PE,65,SELL,102.25,09 Oct 2023 10:45:14,BUY,92.85,09 Oct 2023 10:57:29,611,7413.25
935,NIFTY12OCT2319600PE,65,BUY,54.05,10 Oct 2023 10:45:14,SELL,56.75,10 Oct 2023 10:55:44,175.5,7247.5
935,NIFTY12OCT2319650PE,65,SELL,75.35,10 Oct 2023 10:45:14,BUY,80.6,10 Oct 2023 10:56:00,-341.25,7247.5
936,NIFTY12OCT2319800PE,65,BUY,44,11 Oct 2023 10:45:14,SELL,46.2,11 Oct 2023 10:52:44,143,7208.5
936,NIFTY12OCT2319850PE,65,SELL,65.5,11 Oct 2023 10:45:14,BUY,68.3,11 Oct 2023 10:53:00,-182,7208.5
937,NIFTY12OCT2319800PE,65,BUY,21.4,12 Oct 2023 10:45:14,SELL,22.45,12 Oct 2023 10:47:44,68.25,7143.5
937,NIFTY12OCT2319850PE,65,SELL,51.9,12 Oct 2023 10:45:14,BUY,53.95,12 Oct 2023 10:48:00,-133.25,7143.5
938,NIFTY19OCT2319650PE,65,BUY,76.5,13 Oct 2023 10:45:14,SELL,80.3,13 Oct 2023 10:46:44,247,7111
938,NIFTY19OCT2319700PE,65,SELL,98.05,13 Oct 2023 10:45:14,BUY,102.35,13 Oct 2023 10:47:00,-279.5,7111
939,NIFTY19OCT2319700PE,65,BUY,54.85,16 Oct 2023 10:45:14,SELL,57.55,16 Oct 2023 10:50:44,175.5,7163
939,NIFTY19OCT2319750PE,65,SELL,74.6,16 Oct 2023 10:45:14,BUY,76.5,16 Oct 2023 10:51:00,-123.5,7163
940,NIFTY19OCT2319800PE,65,BUY,50.35,17 Oct 2023 10:45:14,SELL,52.85,17 Oct 2023 13:39:44,162.5,6912.75
940,NIFTY19OCT2319850PE,65,SELL,71.9,17 Oct 2023 10:45:14,BUY,78.25,17 Oct 2023 13:40:00,-412.75,6912.75
941,NIFTY19OCT2319750PE,65,BUY,33.8,18 Oct 2023 10:45:14,SELL,35.45,18 Oct 2023 10:45:44,107.25,6639.75
941,NIFTY19OCT2319800PE,65,SELL,54.4,18 Oct 2023 10:45:14,BUY,60.25,18 Oct 2023 10:46:00,-380.25,6639.75
942,NIFTY19OCT2319500PE,65,BUY,7,19 Oct 2023 10:45:14,SELL,4.9,19 Oct 2023 10:47:29,-136.5,6789.25
942,NIFTY19OCT2319550PE,65,SELL,15.65,19 Oct 2023 10:45:14,BUY,11.25,19 Oct 2023 10:47:29,286,6789.25
943,NIFTY26OCT2319500PE,65,BUY,75.6,20 Oct 2023 10:45:14,SELL,79.35,20 Oct 2023 11:44:44,243.75,6451.25
943,NIFTY26OCT2319550PE,65,SELL,97.55,20 Oct 2023 10:45:14,BUY,106.5,20 Oct 2023 11:45:00,-581.75,6451.25
944,NIFTY26OCT2319400PE,65,BUY,61.5,23 Oct 2023 10:45:14,SELL,64.55,23 Oct 2023 11:45:14,198.25,6509.75
944,NIFTY26OCT2319450PE,65,SELL,84.25,23 Oct 2023 10:45:14,BUY,86.4,23 Oct 2023 11:45:29,-139.75,6509.75
945,NIFTY26OCT2319250PE,65,BUY,48,25 Oct 2023 10:45:14,SELL,50.4,25 Oct 2023 10:47:44,156,6350.5
945,NIFTY26OCT2319300PE,65,SELL,69.7,25 Oct 2023 10:45:14,BUY,74.55,25 Oct 2023 10:48:00,-315.25,6350.5
946,NIFTY26OCT2318850PE,65,BUY,21,26 Oct 2023 10:45:14,SELL,22.05,26 Oct 2023 10:46:44,68.25,6126.25
946,NIFTY26OCT2318900PE,65,SELL,50.5,26 Oct 2023 10:45:14,BUY,55,26 Oct 2023 10:47:00,-292.5,6126.25
947,NIFTY02NOV2319050PE,65,BUY,130.8,27 Oct 2023 10:45:14,SELL,114.1,27 Oct 2023 11:00:29,-1085.5,6292
947,NIFTY02NOV2319100PE,65,SELL,158.45,27 Oct 2023 10:45:14,BUY,139.2,27 Oct 2023 11:00:29,1251.25,6292
948,NIFTY02NOV2319100PE,65,BUY,104.15,30 Oct 2023 10:45:14,SELL,85.4,30 Oct 2023 10:48:29,-1218.75,6513
948,NIFTY02NOV2319150PE,65,SELL,131.25,30 Oct 2023 10:45:14,BUY,109.1,30 Oct 2023 10:48:29,1439.75,6513
949,NIFTY02NOV2319100PE,65,BUY,93.45,31 Oct 2023 10:45:14,SELL,81.7,31 Oct 2023 11:00:14,-763.75,6652.75
949,NIFTY02NOV2319150PE,65,SELL,122.25,31 Oct 2023 10:45:14,BUY,108.35,31 Oct 2023 11:00:14,903.5,6652.75
950,NIFTY02NOV2319100PE,65,BUY,87.75,01 Nov 2023 10:45:14,SELL,92.1,01 Nov 2023 10:46:44,282.75,6652.75
950,NIFTY02NOV2319150PE,65,SELL,121.15,01 Nov 2023 10:45:14,BUY,125.5,01 Nov 2023 10:47:00,-282.75,6652.75
951,NIFTY02NOV2319150PE,65,BUY,51.9,02 Nov 2023 10:45:14,SELL,54.45,02 Nov 2023 10:51:44,165.75,6373.25
951,NIFTY02NOV2319200PE,65,SELL,96.35,02 Nov 2023 10:45:14,BUY,103.2,02 Nov 2023 10:52:00,-445.25,6373.25
952,NIFTY09NOV2319250PE,65,BUY,84,03 Nov 2023 10:45:14,SELL,72.9,03 Nov 2023 11:06:29,-721.5,6513
952,NIFTY09NOV2319300PE,65,SELL,108.05,03 Nov 2023 10:45:14,BUY,94.8,03 Nov 2023 11:06:29,861.25,6513
953,NIFTY09NOV2319400PE,65,BUY,88.05,06 Nov 2023 10:45:14,SELL,92.45,06 Nov 2023 10:46:44,286,6461
953,NIFTY09NOV2319450PE,65,SELL,117.35,06 Nov 2023 10:45:14,BUY,122.55,06 Nov 2023 10:47:00,-338,6461
954,NIFTY09NOV2319450PE,65,BUY,77.55,07 Nov 2023 10:45:14,SELL,81.4,07 Nov 2023 10:46:44,250.25,6422
954,NIFTY09NOV2319500PE,65,SELL,108.8,07 Nov 2023 10:45:14,BUY,113.25,07 Nov 2023 10:47:00,-289.25,6422
955,NIFTY09NOV2319450PE,65,BUY,55.15,08 Nov 2023 10:45:14,SELL,57.9,08 Nov 2023 10:58:44,178.75,6350.5
955,NIFTY09NOV2319500PE,65,SELL,86.85,08 Nov 2023 10:45:14,BUY,90.7,08 Nov 2023 10:59:00,-250.25,6350.5
956,NIFTY09NOV2319450PE,65,BUY,46.45,09 Nov 2023 10:45:14,SELL,48.75,09 Nov 2023 10:47:44,149.5,6581.25
956,NIFTY09NOV2319500PE,65,SELL,90.95,09 Nov 2023 10:45:14,BUY,89.7,09 Nov 2023 10:48:00,81.25,6581.25
957,NIFTY16NOV2319400PE,65,BUY,89.7,10 Nov 2023 10:45:14,SELL,94.15,10 Nov 2023 11:04:44,289.25,6493.5
957,NIFTY16NOV2319450PE,65,SELL,116.6,10 Nov 2023 10:45:14,BUY,122.4,10 Nov 2023 11:05:00,-377,6493.5
958,NIFTY16NOV2319450PE,65,BUY,75.55,13 Nov 2023 10:45:14,SELL,60.95,13 Nov 2023 11:33:29,-949,6652.75
958,NIFTY16NOV2319500PE,65,SELL,104.85,13 Nov 2023 10:45:14,BUY,87.8,13 Nov 2023 11:33:29,1108.25,6652.75
959,NIFTY16NOV2319650PE,65,BUY,56.4,15 Nov 2023 10:45:14,SELL,59.2,15 Nov 2023 10:52:44,182,6509.75
959,NIFTY16NOV2319700PE,65,SELL,88.25,15 Nov 2023 10:45:14,BUY,93.25,15 Nov 2023 10:53:00,-325,6509.75
960,NIFTY16NOV2319750PE,65,BUY,34.9,16 Nov 2023 10:45:14,SELL,36.6,16 Nov 2023 10:47:44,110.5,6422
960,NIFTY16NOV2319800PE,65,SELL,73,16 Nov 2023 10:45:14,BUY,76.05,16 Nov 2023 10:48:00,-198.25,6422
961,NIFTY23NOV2319800PE,65,BUY,84.7,17 Nov 2023 10:45:14,SELL,88.9,17 Nov 2023 10:46:44,273,6431.75
961,NIFTY23NOV2319850PE,65,SELL,108.35,17 Nov 2023 10:45:14,BUY,112.4,17 Nov 2023 10:47:00,-263.25,6431.75
962,NIFTY23NOV2319750PE,65,BUY,75.35,20 Nov 2023 10:45:14,SELL,79.1,20 Nov 2023 11:04:44,243.75,5924.75
962,NIFTY23NOV2319800PE,65,SELL,100.6,20 Nov 2023 10:45:14,BUY,112.15,20 Nov 2023 11:05:00,-750.75,5924.75
963,NIFTY23NOV2319800PE,65,BUY,63.65,21 Nov 2023 10:45:14,SELL,66.8,21 Nov 2023 10:48:44,204.75,5963.75
963,NIFTY23NOV2319850PE,65,SELL,90.5,21 Nov 2023 10:45:14,BUY,93.05,21 Nov 2023 10:49:00,-165.75,5963.75
964,NIFTY23NOV2319800PE,65,BUY,39.1,22 Nov 2023 10:45:14,SELL,41.05,22 Nov 2023 11:02:44,126.75,5915
964,NIFTY23NOV2319850PE,65,SELL,62.75,22 Nov 2023 10:45:14,BUY,65.45,22 Nov 2023 11:03:00,-175.5,5915
965,NIFTY23NOV2319850PE,65,BUY,65.4,23 Nov 2023 10:45:14,SELL,68.65,23 Nov 2023 11:00:44,211.25,6493.5
965,NIFTY23NOV2319900PE,65,SELL,110.05,23 Nov 2023 10:45:14,BUY,104.4,23 Nov 2023 11:01:00,367.25,6493.5
966,NIFTY30NOV2319800PE,65,BUY,57.1,24 Nov 2023 10:45:14,SELL,59.95,24 Nov 2023 10:55:44,185.25,6490.25
966,NIFTY30NOV2319850PE,65,SELL,76.65,24 Nov 2023 10:45:14,BUY,79.55,24 Nov 2023 10:56:00,-188.5,6490.25
967,NIFTY30NOV2319800PE,65,BUY,45.4,28 Nov 2023 10:45:14,SELL,37.3,28 Nov 2023 12:08:29,-526.5,6665.75
967,NIFTY30NOV2319850PE,65,SELL,66.35,28 Nov 2023 10:45:14,BUY,55.55,28 Nov 2023 12:08:29,702,6665.75
968,NIFTY30NOV2320000PE,65,BUY,38.2,29 Nov 2023 10:45:14,SELL,40.1,29 Nov 2023 10:47:44,123.5,6730.75
968,NIFTY30NOV2320050PE,65,SELL,60,29 Nov 2023 10:45:14,BUY,60.9,29 Nov 2023 10:48:00,-58.5,6730.75
969,NIFTY30NOV2320050PE,65,BUY,12.35,30 Nov 2023 10:45:14,SELL,12.95,30 Nov 2023 10:45:44,39,6873.75
969,NIFTY30NOV2320100PE,65,SELL,28.05,30 Nov 2023 10:45:14,BUY,26.45,30 Nov 2023 10:46:00,104,6873.75
970,NIFTY07DEC2320300PE,65,BUY,125.25,01 Dec 2023 10:45:14,SELL,109.35,01 Dec 2023 13:50:29,-1033.5,7150
970,NIFTY07DEC2320350PE,65,SELL,149.75,01 Dec 2023 10:45:14,BUY,129.6,01 Dec 2023 13:50:29,1309.75,7150
971,NIFTY07DEC2320600PE,65,BUY,99.5,04 Dec 2023 10:45:14,SELL,88.65,04 Dec 2023 11:14:29,-705.25,7296.25
971,NIFTY07DEC2320650PE,65,SELL,127.55,04 Dec 2023 10:45:14,BUY,114.45,04 Dec 2023 11:14:29,851.5,7296.25
972,NIFTY07DEC2320850PE,65,BUY,115.6,05 Dec 2023 10:45:14,SELL,102.2,05 Dec 2023 11:02:00,-871,7426.25
972,NIFTY07DEC2320900PE,65,SELL,145.35,05 Dec 2023 10:45:14,BUY,129.95,05 Dec 2023 11:02:00,1001,7426.25
973,NIFTY07DEC2320950PE,65,BUY,87.05,06 Dec 2023 10:45:14,SELL,75.45,06 Dec 2023 10:47:29,-754,7566
973,NIFTY07DEC2321000PE,65,SELL,119.35,06 Dec 2023 10:45:14,BUY,105.6,06 Dec 2023 10:47:29,893.75,7566
974,NIFTY07DEC2320950PE,65,BUY,63.75,07 Dec 2023 10:45:14,SELL,66.9,07 Dec 2023 10:45:44,204.75,7709
974,NIFTY07DEC2321000PE,65,SELL,109.15,07 Dec 2023 10:45:14,BUY,110.1,07 Dec 2023 10:46:00,-61.75,7709
975,NIFTY14DEC2321050PE,65,BUY,110.45,08 Dec 2023 10:45:14,SELL,115.95,08 Dec 2023 10:52:44,357.5,7429.5
975,NIFTY14DEC2321100PE,65,SELL,137.35,08 Dec 2023 10:45:14,BUY,147.15,08 Dec 2023 10:53:00,-637,7429.5
976,NIFTY14DEC2321000PE,65,BUY,100.5,11 Dec 2023 10:45:14,SELL,105.5,11 Dec 2023 10:51:44,325,6929
976,NIFTY14DEC2321050PE,65,SELL,129,11 Dec 2023 10:45:14,BUY,141.7,11 Dec 2023 10:52:00,-825.5,6929
977,NIFTY14DEC2321050PE,65,BUY,97.75,12 Dec 2023 10:45:14,SELL,84,12 Dec 2023 11:05:29,-893.75,7062.25
977,NIFTY14DEC2321100PE,65,SELL,127.75,12 Dec 2023 10:45:14,BUY,111.95,12 Dec 2023 11:05:29,1027,7062.25
978,NIFTY14DEC2320900PE,65,BUY,87.55,13 Dec 2023 10:45:14,SELL,91.9,13 Dec 2023 10:45:44,282.75,7120.75
978,NIFTY14DEC2320950PE,65,SELL,121.05,13 Dec 2023 10:45:14,BUY,124.5,13 Dec 2023 10:46:00,-224.25,7120.75
979,NIFTY14DEC2321200PE,65,BUY,79.7,14 Dec 2023 10:45:14,SELL,62.4,14 Dec 2023 10:47:29,-1124.5,7286.5
979,NIFTY14DEC2321250PE,65,SELL,125.9,14 Dec 2023 10:45:14,BUY,106.05,14 Dec 2023 10:47:29,1290.25,7286.5
980,NIFTY21DEC2321350PE,65,BUY,111.3,15 Dec 2023 10:45:14,SELL,116.85,15 Dec 2023 10:47:44,360.75,7020
980,NIFTY21DEC2321400PE,65,SELL,137.95,15 Dec 2023 10:45:14,BUY,147.6,15 Dec 2023 10:48:00,-627.25,7020
981,NIFTY21DEC2321450PE,65,BUY,109.25,18 Dec 2023 10:45:14,SELL,96.25,18 Dec 2023 11:09:29,-845,7163
981,NIFTY21DEC2321500PE,65,SELL,136.2,18 Dec 2023 10:45:14,BUY,121,18 Dec 2023 11:09:29,988,7163
982,NIFTY21DEC2321400PE,65,BUY,77.2,19 Dec 2023 10:45:14,SELL,81.05,19 Dec 2023 10:49:44,250.25,7163
982,NIFTY21DEC2321450PE,65,SELL,103.1,19 Dec 2023 10:45:14,BUY,106.95,19 Dec 2023 10:50:00,-250.25,7163
983,NIFTY21DEC2321600PE,65,BUY,66.3,20 Dec 2023 10:45:14,SELL,69.6,20 Dec 2023 10:54:44,214.5,7068.75
983,NIFTY21DEC2321650PE,65,SELL,96.6,20 Dec 2023 10:45:14,BUY,101.35,20 Dec 2023 10:55:00,-308.75,7068.75
984,NIFTY21DEC2321200PE,65,BUY,73.3,21 Dec 2023 10:45:14,SELL,66.75,21 Dec 2023 10:45:29,-425.75,7270.25
984,NIFTY21DEC2321250PE,65,SELL,113.6,21 Dec 2023 10:45:14,BUY,103.95,21 Dec 2023 10:45:29,627.25,7270.25
985,NIFTY28DEC2321350PE,65,BUY,106.6,22 Dec 2023 10:45:14,SELL,96.6,22 Dec 2023 10:58:00,-650,7406.75
985,NIFTY28DEC2321400PE,65,SELL,126.2,22 Dec 2023 10:45:14,BUY,114.1,22 Dec 2023 10:58:00,786.5,7406.75
986,NIFTY28DEC2321450PE,65,BUY,77.8,26 Dec 2023 10:45:14,SELL,81.65,26 Dec 2023 10:48:44,250.25,7153.25
986,NIFTY28DEC2321500PE,65,SELL,96.45,26 Dec 2023 10:45:14,BUY,104.2,26 Dec 2023 10:49:00,-503.75,7153.25
987,NIFTY28DEC2321550PE,65,BUY,62.5,27 Dec 2023 10:45:14,SELL,65.6,27 Dec 2023 10:46:44,201.5,7007
987,NIFTY28DEC2321600PE,65,SELL,84.45,27 Dec 2023 10:45:14,BUY,89.8,27 Dec 2023 10:47:00,-347.75,7007
988,NIFTY28DEC2321650PE,65,BUY,20.75,28 Dec 2023 10:45:14,SELL,21.75,28 Dec 2023 10:45:44,65,7156.5
988,NIFTY28DEC2321700PE,65,SELL,36.65,28 Dec 2023 10:45:14,BUY,35.35,28 Dec 2023 10:46:00,84.5,7156.5
989,NIFTY04JAN2421850PE,65,BUY,192.2,29 Dec 2023 10:45:14,SELL,201.8,29 Dec 2023 10:54:44,624,7328.75
989,NIFTY04JAN2421900PE,65,SELL,221.15,29 Dec 2023 10:45:14,BUY,228.1,29 Dec 2023 10:55:00,-451.75,7328.75
990,NIFTY04JAN2421800PE,65,BUY,133.05,01 Jan 2024 10:45:14,SELL,112.4,01 Jan 2024 12:15:14,-1342.25,7468.5
990,NIFTY04JAN2421850PE,65,SELL,161.4,01 Jan 2024 10:45:14,BUY,138.6,01 Jan 2024 12:15:14,1482,7468.5
991,NIFTY04JAN2421650PE,65,BUY,118.55,02 Jan 2024 10:45:14,SELL,124.45,02 Jan 2024 10:45:44,383.5,7702.5
991,NIFTY04JAN2421700PE,65,SELL,147.65,02 Jan 2024 10:45:14,BUY,149.95,02 Jan 2024 10:46:00,-149.5,7702.5
992,NIFTY04JAN2421600PE,65,BUY,85,03 Jan 2024 10:45:14,SELL,89.25,03 Jan 2024 10:45:44,276.25,7637.5
992,NIFTY04JAN2421650PE,65,SELL,115,03 Jan 2024 10:45:14,BUY,120.25,03 Jan 2024 10:46:00,-341.25,7637.5
993,NIFTY04JAN2421700PE,65,BUY,66.1,04 Jan 2024 10:45:14,SELL,69.4,04 Jan 2024 10:49:44,214.5,7582.25
993,NIFTY04JAN2421750PE,65,SELL,110.9,04 Jan 2024 10:45:14,BUY,115.05,04 Jan 2024 10:50:00,-269.75,7582.25
994,NIFTY11JAN2421750PE,65,BUY,130.35,05 Jan 2024 10:45:14,SELL,136.85,05 Jan 2024 10:46:44,422.5,7946.25
994,NIFTY11JAN2421800PE,65,SELL,158.4,05 Jan 2024 10:45:14,BUY,159.3,05 Jan 2024 10:47:00,-58.5,7946.25
995,NIFTY11JAN2421700PE,65,BUY,101.55,08 Jan 2024 10:45:14,SELL,106.6,08 Jan 2024 10:46:44,328.25,8079.5
995,NIFTY11JAN2421750PE,65,SELL,128.15,08 Jan 2024 10:45:14,BUY,131.15,08 Jan 2024 10:47:00,-195,8079.5
996,NIFTY11JAN2421750PE,65,BUY,98.45,09 Jan 2024 10:45:14,SELL,103.35,09 Jan 2024 10:47:44,318.5,7969
996,NIFTY11JAN2421800PE,65,SELL,126.6,09 Jan 2024 10:45:14,BUY,133.2,09 Jan 2024 10:48:00,-429,7969
997,NIFTY11JAN2421550PE,65,BUY,88,10 Jan 2024 10:45:14,SELL,92.4,10 Jan 2024 10:46:44,286,8430.5
997,NIFTY11JAN2421600PE,65,SELL,117.4,10 Jan 2024 10:45:14,BUY,114.7,10 Jan 2024 10:47:00,175.5,8430.5
998,NIFTY11JAN2421650PE,65,BUY,19.3,11 Jan 2024 10:45:14,SELL,20.25,11 Jan 2024 10:46:44,61.75,8362.25
998,NIFTY11JAN2421700PE,65,SELL,49.35,11 Jan 2024 10:45:14,BUY,51.35,11 Jan 2024 10:47:00,-130,8362.25
999,NIFTY18JAN2421800PE,65,BUY,114.1,12 Jan 2024 10:45:14,SELL,119.8,12 Jan 2024 12:06:44,370.5,8284.25
999,NIFTY18JAN2421850PE,65,SELL,135.7,12 Jan 2024 10:45:14,BUY,142.6,12 Jan 2024 12:07:00,-448.5,8284.25
1000,NIFTY18JAN2422000PE,65,BUY,105.05,15 Jan 2024 10:45:14,SELL,94.55,15 Jan 2024 11:22:29,-682.5,8417.5
1000,NIFTY18JAN2422050PE,65,SELL,127.05,15 Jan 2024 10:45:14,BUY,114.5,15 Jan 2024 11:22:29,815.75,8417.5
1001,NIFTY18JAN2422050PE,65,BUY,80,16 Jan 2024 10:45:14,SELL,68.65,16 Jan 2024 11:12:29,-737.75,8557.25
1001,NIFTY18JAN2422100PE,65,SELL,100.7,16 Jan 2024 10:45:14,BUY,87.2,16 Jan 2024 11:12:29,877.5,8557.25
1002,NIFTY18JAN2421700PE,65,BUY,59.6,17 Jan 2024 10:45:14,SELL,62.55,17 Jan 2024 10:45:44,191.75,8710
1002,NIFTY18JAN2421750PE,65,SELL,79.9,17 Jan 2024 10:45:14,BUY,80.5,17 Jan 2024 10:46:00,-39,8710
1003,NIFTY18JAN2421400PE,65,BUY,24.1,18 Jan 2024 10:45:14,SELL,25.3,18 Jan 2024 10:45:44,78,8641.75
1003,NIFTY18JAN2421450PE,65,SELL,43.75,18 Jan 2024 10:45:14,BUY,46,18 Jan 2024 10:46:00,-146.25,8641.75
1004,NIFTY25JAN2421600PE,65,BUY,114.95,19 Jan 2024 10:45:14,SELL,120.65,19 Jan 2024 10:53:44,370.5,8703.5
