"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"220.1","2025-11-20"," 9:35:00 AM","2025-11-20"," 9:36:00 AM","CE","26200","Buy","65","92.30","94.15","","120.25"
"220.2","2025-11-20"," 9:35:00 AM","2025-11-20"," 9:37:00 AM","PE","26000","Buy","65","81.45","82.85","","91.00"
"221","2025-11-21"," 9:35:00 AM","2025-11-21"," 9:36:00 AM","","","","","","","13.27","-61.75"
"221.1","2025-11-21"," 9:35:00 AM","2025-11-21"," 9:36:00 AM","CE","26250","Buy","65","75.00","74.00","","-65.00"
"221.2","2025-11-21"," 9:35:00 AM","2025-11-21"," 9:36:00 AM","PE","26050","Buy","65","67.95","68.00","","3.25"
"222","2025-11-24"," 9:35:00 AM","2025-11-24"," 9:36:00 AM","","","","","","","13.02","-143.00"
"222.1","2025-11-24"," 9:35:00 AM","2025-11-24"," 9:36:00 AM","CE","26200","Buy","65","45.40","41.30","","-266.50"
"222.2","2025-11-24"," 9:35:00 AM","2025-11-24"," 9:36:00 AM","PE","26000","Buy","65","38.15","40.05","","123.50"
"223","2025-11-25"," 9:35:00 AM","2025-11-25"," 9:37:00 AM","","","","","","","12.37","-45.50"
"223.1","2025-11-25"," 9:35:00 AM","2025-11-25"," 9:37:00 AM","CE","26100","Buy","65","16.65","14.85","","-117.00"
"223.2","2025-11-25"," 9:35:00 AM","2025-11-25"," 9:36:00 AM","PE","25900","Buy","65","21.80","22.90","","71.50"
"224","2025-11-26"," 9:35:00 AM","2025-11-26"," 9:36:00 AM","","","","","","","11.79","104.00"
"224.1","2025-11-26"," 9:35:00 AM","2025-11-26"," 9:36:00 AM","CE","26100","Buy","65","116.95","119.30","","152.75"
"224.2","2025-11-26"," 9:35:00 AM","2025-11-26"," 9:36:00 AM","PE","25900","Buy","65","70.35","69.60","","-48.75"
"225","2025-11-27"," 9:35:00 AM","2025-11-27"," 9:36:00 AM","","","","","","","12.09","61.75"
"225.1","2025-11-27"," 9:35:00 AM","2025-11-27"," 9:36:00 AM","CE","26400","Buy","65","78.90","79.60","","45.50"
"225.2","2025-11-27"," 9:35:00 AM","2025-11-27"," 9:36:00 AM","PE","26200","Buy","65","76.55","76.80","","16.25"
"226","2025-11-28"," 9:35:00 AM","2025-11-28"," 9:36:00 AM","","","","","","","11.01","256.75"
"226.1","2025-11-28"," 9:35:00 AM","2025-11-28"," 9:36:00 AM","CE","26350","Buy","65","67.95","69.30","","87.75"
"226.2","2025-11-28"," 9:35:00 AM","2025-11-28"," 9:36:00 AM","PE","26150","Buy","65","52.30","54.90","","169.00"
"227","2025-12-01"," 9:35:00 AM","2025-12-01"," 9:36:00 AM","","","","","","","11.31","42.25"
"227.1","2025-12-01"," 9:35:00 AM","2025-12-01"," 9:36:00 AM","CE","26400","Buy","65","39.10","38.05","","-68.25"
"227.2","2025-12-01"," 9:35:00 AM","2025-12-01"," 9:36:00 AM","PE","26200","Buy","65","34.40","36.10","","110.50"
"228","2025-12-02"," 9:35:00 AM","2025-12-02"," 9:36:00 AM","","","","","","","11.38","26.00"
"228.1","2025-12-02"," 9:35:00 AM","2025-12-02"," 9:36:00 AM","CE","26200","Buy","65","20.90","21.30","","26.00"
"228.2","2025-12-02"," 9:35:00 AM","2025-12-02"," 9:36:00 AM","PE","26000","Buy","65","12.45","12.45","","0.00"
"229","2025-12-03"," 9:35:00 AM","2025-12-03"," 9:36:00 AM","","","","","","","11.09","26.00"
"229.1","2025-12-03"," 9:35:00 AM","2025-12-03"," 9:36:00 AM","CE","26050","Buy","65","104.00","106.10","","136.50"
"229.2","2025-12-03"," 9:35:00 AM","2025-12-03"," 9:36:00 AM","PE","25850","Buy","65","84.60","82.90","","-110.50"
"230","2025-12-04"," 9:35:00 AM","2025-12-04"," 9:36:00 AM","","","","","","","11.13","-126.75"
"230.1","2025-12-04"," 9:35:00 AM","2025-12-04"," 9:36:00 AM","CE","26100","Buy","65","86.15","87.85","","110.50"
"230.2","2025-12-04"," 9:35:00 AM","2025-12-04"," 9:36:00 AM","PE","25900","Buy","65","61.45","57.80","","-237.25"
"231","2025-12-05"," 9:35:00 AM","2025-12-05"," 9:36:00 AM","","","","","","","10.79","253.50"
"231.1","2025-12-05"," 9:35:00 AM","2025-12-05"," 9:36:00 AM","CE","26150","Buy","65","69.35","70.75","","91.00"
"231.2","2025-12-05"," 9:35:00 AM","2025-12-05"," 9:36:00 AM","PE","25950","Buy","65","49.60","52.10","","162.50"
"232","2025-12-08"," 9:35:00 AM","2025-12-08"," 9:36:00 AM","","","","","","","10.70","149.50"
"232.1","2025-12-08"," 9:35:00 AM","2025-12-08"," 9:36:00 AM","CE","26250","Buy","65","29.95","30.55","","39.00"
"232.2","2025-12-08"," 9:35:00 AM","2025-12-08"," 9:36:00 AM","PE","26050","Buy","65","34.00","35.70","","110.50"
"233","2025-12-09"," 9:35:00 AM","2025-12-09"," 9:36:00 AM","","","","","","","11.46","-100.75"
"233.1","2025-12-09"," 9:35:00 AM","2025-12-09"," 9:36:00 AM","CE","25850","Buy","65","30.15","27.95","","-143.00"
"233.2","2025-12-09"," 9:35:00 AM","2025-12-09"," 9:36:00 AM","PE","25650","Buy","65","13.20","13.85","","42.25"
"234","2025-12-10"," 9:35:00 AM","2025-12-10"," 9:36:00 AM","","","","","","","10.94","39.00"
"234.1","2025-12-10"," 9:35:00 AM","2025-12-10"," 9:36:00 AM","CE","26000","Buy","65","96.50","98.45","","126.75"
"234.2","2025-12-10"," 9:35:00 AM","2025-12-10"," 9:36:00 AM","PE","25800","Buy","65","75.10","73.75","","-87.75"
"235","2025-12-11"," 9:35:00 AM","2025-12-11"," 9:36:00 AM","","","","","","","10.65","338.00"
"235.1","2025-12-11"," 9:35:00 AM","2025-12-11"," 9:36:00 AM","CE","25900","Buy","65","86.40","88.15","","113.75"
"235.2","2025-12-11"," 9:35:00 AM","2025-12-11"," 9:36:00 AM","PE","25700","Buy","65","69.25","72.70","","224.25"
"236","2025-12-12"," 9:35:00 AM","2025-12-12"," 9:36:00 AM","","","","","","","10.30","-78.00"
"236.1","2025-12-12"," 9:35:00 AM","2025-12-12"," 9:36:00 AM","CE","26150","Buy","65","52.60","50.50","","-136.50"
"236.2","2025-12-12"," 9:35:00 AM","2025-12-12"," 9:36:00 AM","PE","25950","Buy","65","52.00","52.90","","58.50"
"237","2025-12-15"," 9:35:00 AM","2025-12-15"," 9:36:00 AM","","","","","","","10.43","159.25"
"237.1","2025-12-15"," 9:35:00 AM","2025-12-15"," 9:36:00 AM","CE","26000","Buy","65","44.40","45.30","","58.50"
"237.2","2025-12-15"," 9:35:00 AM","2025-12-15"," 9:36:00 AM","PE","25800","Buy","65","31.35","32.90","","100.75"
"238","2025-12-16"," 9:35:00 AM","2025-12-16"," 9:36:00 AM","","","","","","","10.13","-81.25"
"238.1","2025-12-16"," 9:35:00 AM","2025-12-16"," 9:36:00 AM","CE","26000","Buy","65","19.45","17.70","","-113.75"
"238.2","2025-12-16"," 9:35:00 AM","2025-12-16"," 9:36:00 AM","PE","25800","Buy","65","10.35","10.85","","32.50"
"239","2025-12-17"," 9:35:00 AM","2025-12-17"," 9:36:00 AM","","","","","","","9.97","84.50"
"239.1","2025-12-17"," 9:35:00 AM","2025-12-17"," 9:36:00 AM","CE","26000","Buy","65","102.40","104.45","","133.25"
"239.2","2025-12-17"," 9:35:00 AM","2025-12-17"," 9:36:00 AM","PE","25800","Buy","65","61.80","61.05","","-48.75"
"240","2025-12-18"," 9:35:00 AM","2025-12-18"," 9:36:00 AM","","","","","","","9.78","-55.25"
"240.1","2025-12-18"," 9:35:00 AM","2025-12-18"," 9:36:00 AM","CE","25900","Buy","65","71.10","67.25","","-250.25"
"240.2","2025-12-18"," 9:35:00 AM","2025-12-18"," 9:36:00 AM","PE","25700","Buy","65","59.85","62.85","","195.00"
"241","2025-12-19"," 9:35:00 AM","2025-12-19"," 9:36:00 AM","","","","","","","9.72","-22.75"
"241.1","2025-12-19"," 9:35:00 AM","2025-12-19"," 9:36:00 AM","CE","26050","Buy","65","61.15","59.80","","-87.75"
"241.2","2025-12-19"," 9:35:00 AM","2025-12-19"," 9:36:00 AM","PE","25850","Buy","65","44.00","45.00","","65.00"
"242","2025-12-22"," 9:35:00 AM","2025-12-22"," 9:36:00 AM","","","","","","","9.68","-71.50"
"242.1","2025-12-22"," 9:35:00 AM","2025-12-22"," 9:36:00 AM","CE","26250","Buy","65","18.40","18.75","","22.75"
"242.2","2025-12-22"," 9:35:00 AM","2025-12-22"," 9:36:00 AM","PE","26050","Buy","65","37.30","35.85","","-94.25"
"243","2025-12-23"," 9:35:00 AM","2025-12-23"," 9:36:00 AM","","","","","","","9.60","55.25"
"243.1","2025-12-23"," 9:35:00 AM","2025-12-23"," 9:36:00 AM","CE","26250","Buy","65","8.30","8.45","","9.75"
"243.2","2025-12-23"," 9:35:00 AM","2025-12-23"," 9:36:00 AM","PE","26050","Buy","65","13.95","14.65","","45.50"
"244","2025-12-24"," 9:35:00 AM","2025-12-24"," 9:36:00 AM","","","","","","","9.40","-97.50"
"244.1","2025-12-24"," 9:35:00 AM","2025-12-24"," 9:36:00 AM","CE","26300","Buy","65","75.70","72.55","","-204.75"
"244.2","2025-12-24"," 9:35:00 AM","2025-12-24"," 9:36:00 AM","PE","26100","Buy","65","46.60","48.25","","107.25"
"245","2025-12-26"," 9:35:00 AM","2025-12-26"," 9:36:00 AM","","","","","","","9.21","87.75"
"245.1","2025-12-26"," 9:35:00 AM","2025-12-26"," 9:36:00 AM","CE","26200","Buy","65","38.40","39.15","","48.75"
"245.2","2025-12-26"," 9:35:00 AM","2025-12-26"," 9:36:00 AM","PE","26000","Buy","65","30.50","31.10","","39.00"
"246","2025-12-29"," 9:35:00 AM","2025-12-29"," 9:36:00 AM","","","","","","","9.50","65.00"
"246.1","2025-12-29"," 9:35:00 AM","2025-12-29"," 9:36:00 AM","CE","26150","Buy","65","31.55","32.20","","42.25"
"246.2","2025-12-29"," 9:35:00 AM","2025-12-29"," 9:36:00 AM","PE","25950","Buy","65","11.70","12.05","","22.75"
"247","2025-12-30"," 9:35:00 AM","2025-12-30"," 9:36:00 AM","","","","","","","9.82","61.75"
"247.1","2025-12-30"," 9:35:00 AM","2025-12-30"," 9:36:00 AM","CE","26000","Buy","65","11.80","12.45","","42.25"
"247.2","2025-12-30"," 9:35:00 AM","2025-12-30"," 9:36:00 AM","PE","25800","Buy","65","6.50","6.80","","19.50"
"248","2025-12-31"," 9:35:00 AM","2025-12-31"," 9:37:00 AM","","","","","","","9.48","266.50"
"248.1","2025-12-31"," 9:35:00 AM","2025-12-31"," 9:37:00 AM","CE","26100","Buy","65","78.85","80.45","","104.00"
"248.2","2025-12-31"," 9:35:00 AM","2025-12-31"," 9:36:00 AM","PE","25900","Buy","65","50.15","52.65","","162.50"
"249","2026-01-01"," 9:35:00 AM","2026-01-01"," 9:37:00 AM","","","","","","","9.30","227.50"
"249.1","2026-01-01"," 9:35:00 AM","2026-01-01"," 9:36:00 AM","CE","26300","Buy","65","41.85","42.70","","55.25"
"249.2","2026-01-01"," 9:35:00 AM","2026-01-01"," 9:37:00 AM","PE","26100","Buy","65","53.00","55.65","","172.25"
"250","2026-01-02"," 9:35:00 AM","2026-01-02"," 9:36:00 AM","","","","","","","9.27","81.25"
"250.1","2026-01-02"," 9:35:00 AM","2026-01-02"," 9:36:00 AM","CE","26300","Buy","65","40.20","41.00","","52.00"
"250.2","2026-01-02"," 9:35:00 AM","2026-01-02"," 9:36:00 AM","PE","26100","Buy","65","28.70","29.15","","29.25"
"251","2026-01-05"," 9:35:00 AM","2026-01-05"," 9:37:00 AM","","","","","","","10.03","107.25"
"251.1","2026-01-05"," 9:35:00 AM","2026-01-05"," 9:36:00 AM","CE","26350","Buy","65","29.80","30.40","","39.00"
"251.2","2026-01-05"," 9:35:00 AM","2026-01-05"," 9:37:00 AM","PE","26150","Buy","65","21.05","22.10","","68.25"
"252","2026-01-06"," 9:35:00 AM","2026-01-06"," 9:36:00 AM","","","","","","","10.16","-42.25"
"252.1","2026-01-06"," 9:35:00 AM","2026-01-06"," 9:36:00 AM","CE","26300","Buy","65","13.00","13.25","","16.25"
"252.2","2026-01-06"," 9:35:00 AM","2026-01-06"," 9:36:00 AM","PE","26100","Buy","65","7.90","7.00","","-58.50"
"253","2026-01-07"," 9:35:00 AM","2026-01-07"," 9:36:00 AM","","","","","","","10.15","172.25"
"253.1","2026-01-07"," 9:35:00 AM","2026-01-07"," 9:36:00 AM","CE","26250","Buy","65","67.10","68.45","","87.75"
"253.2","2026-01-07"," 9:35:00 AM","2026-01-07"," 9:36:00 AM","PE","26050","Buy","65","60.75","62.05","","84.50"
"254","2026-01-08"," 9:35:00 AM","2026-01-08"," 9:36:00 AM","","","","","","","10.06","214.50"
"254.1","2026-01-08"," 9:35:00 AM","2026-01-08"," 9:36:00 AM","CE","26150","Buy","65","61.60","62.85","","81.25"
"254.2","2026-01-08"," 9:35:00 AM","2026-01-08"," 9:36:00 AM","PE","25950","Buy","65","41.00","43.05","","133.25"
"255","2026-01-09"," 9:35:00 AM","2026-01-09"," 9:36:00 AM","","","","","","","10.67","227.50"
"255.1","2026-01-09"," 9:35:00 AM","2026-01-09"," 9:36:00 AM","CE","25950","Buy","65","62.10","63.35","","81.25"
"255.2","2026-01-09"," 9:35:00 AM","2026-01-09"," 9:36:00 AM","PE","25750","Buy","65","45.40","47.65","","146.25"
"256","2026-01-12"," 9:35:00 AM","2026-01-12"," 9:36:00 AM","","","","","","","11.85","191.75"
"256.1","2026-01-12"," 9:35:00 AM","2026-01-12"," 9:36:00 AM","CE","25650","Buy","65","59.25","60.45","","78.00"
"256.2","2026-01-12"," 9:35:00 AM","2026-01-12"," 9:36:00 AM","PE","25450","Buy","65","35.05","36.80","","113.75"
"257","2026-01-13"," 9:35:00 AM","2026-01-13"," 9:36:00 AM","","","","","","","11.59","133.25"
"257.1","2026-01-13"," 9:35:00 AM","2026-01-13"," 9:36:00 AM","CE","25850","Buy","65","27.00","27.55","","35.75"
"257.2","2026-01-13"," 9:35:00 AM","2026-01-13"," 9:36:00 AM","PE","25650","Buy","65","30.40","31.90","","97.50"
"258","2026-01-14"," 9:35:00 AM","2026-01-14"," 9:36:00 AM","","","","","","","11.28","68.25"
"258.1","2026-01-14"," 9:35:00 AM","2026-01-14"," 9:36:00 AM","CE","25850","Buy","65","91.95","93.80","","120.25"
"258.2","2026-01-14"," 9:35:00 AM","2026-01-14"," 9:36:00 AM","PE","25650","Buy","65","89.80","89.00","","-52.00"
"259","2026-01-16"," 9:35:00 AM","2026-01-16"," 9:36:00 AM","","","","","","","11.24","149.50"
"259.1","2026-01-16"," 9:35:00 AM","2026-01-16"," 9:36:00 AM","CE","25800","Buy","65","80.50","80.00","","-32.50"
"259.2","2026-01-16"," 9:35:00 AM","2026-01-16"," 9:36:00 AM","PE","25600","Buy","65","56.15","58.95","","182.00"
"260","2026-01-19"," 9:35:00 AM","2026-01-19"," 9:36:00 AM","","","","","","","11.97","217.75"
"260.1","2026-01-19"," 9:35:00 AM","2026-01-19"," 9:36:00 AM","CE","25700","Buy","65","41.50","42.35","","55.25"
"260.2","2026-01-19"," 9:35:00 AM","2026-01-19"," 9:36:00 AM","PE","25500","Buy","65","49.50","52.00","","162.50"
"261","2026-01-20"," 9:35:00 AM","2026-01-20"," 9:36:00 AM","","","","","","","12.12","104.00"
"261.1","2026-01-20"," 9:35:00 AM","2026-01-20"," 9:36:00 AM","CE","25600","Buy","65","22.65","23.10","","29.25"
"261.2","2026-01-20"," 9:35:00 AM","2026-01-20"," 9:36:00 AM","PE","25400","Buy","65","23.05","24.20","","74.75"
"262","2026-01-21"," 9:35:00 AM","2026-01-21"," 9:36:00 AM","","","","","","","12.99","461.50"
"262.1","2026-01-21"," 9:35:00 AM","2026-01-21"," 9:36:00 AM","CE","25350","Buy","65","123.00","125.45","","159.25"
"262.2","2026-01-21"," 9:35:00 AM","2026-01-21"," 9:36:00 AM","PE","25150","Buy","65","93.25","97.90","","302.25"
"263","2026-01-22"," 9:35:00 AM","2026-01-22"," 9:36:00 AM","","","","","","","13.42","149.50"
"263.1","2026-01-22"," 9:35:00 AM","2026-01-22"," 9:36:00 AM","CE","25500","Buy","65","104.70","106.80","","136.50"
"263.2","2026-01-22"," 9:35:00 AM","2026-01-22"," 9:36:00 AM","PE","25300","Buy","65","88.65","88.85","","13.00"
"264","2026-01-23"," 9:35:00 AM","2026-01-23"," 9:36:00 AM","","","","","","","13.71","328.25"
"264.1","2026-01-23"," 9:35:00 AM","2026-01-23"," 9:36:00 AM","CE","25400","Buy","65","88.70","90.45","","113.75"
"264.2","2026-01-23"," 9:35:00 AM","2026-01-23"," 9:36:00 AM","PE","25200","Buy","65","66.50","69.80","","214.50"
"265","2026-01-27"," 9:35:00 AM","2026-01-27"," 9:36:00 AM","","","","","","","15.71","234.00"
"265.1","2026-01-27"," 9:35:00 AM","2026-01-27"," 9:36:00 AM","CE","25100","Buy","65","54.55","55.65","","71.50"
"265.2","2026-01-27"," 9:35:00 AM","2026-01-27"," 9:36:00 AM","PE","24900","Buy","65","50.25","52.75","","162.50"
"266","2026-01-28"," 9:35:00 AM","2026-01-28"," 9:36:00 AM","","","","","","","14.28","191.75"
"266.1","2026-01-28"," 9:35:00 AM","2026-01-28"," 9:36:00 AM","CE","25400","Buy","65","212.90","217.15","","276.25"
"266.2","2026-01-28"," 9:35:00 AM","2026-01-28"," 9:36:00 AM","PE","25200","Buy","65","174.55","173.25","","-84.50"
"267","2026-01-29"," 9:35:00 AM","2026-01-29"," 9:36:00 AM","","","","","","","13.59","126.75"
"267.1","2026-01-29"," 9:35:00 AM","2026-01-29"," 9:36:00 AM","CE","25400","Buy","65","151.85","146.35","","-357.50"
"267.2","2026-01-29"," 9:35:00 AM","2026-01-29"," 9:36:00 AM","PE","25200","Buy","65","149.30","156.75","","484.25"
"268","2026-01-30"," 9:35:00 AM","2026-01-30"," 9:36:00 AM","","","","","","","13.79","-204.75"
"268.1","2026-01-30"," 9:35:00 AM","2026-01-30"," 9:36:00 AM","CE","25350","Buy","65","162.20","165.45","","211.25"
"268.2","2026-01-30"," 9:35:00 AM","2026-01-30"," 9:36:00 AM","PE","25150","Buy","65","141.40","135.00","","-416.00"
